UPM;NVIVI;NHOGA;ANIO;AREA;DPTOV;ESTGEO;L1002;P1002;P1003;FEX_MUJER
9137;55;1;2021;6;5;3;3;6; ;1035
9137;55;1;2021;6;5;3;4;6; ;1035
9137;55;1;2021;6;5;3;5;6; ;1035
9137;55;1;2021;6;5;3;6;6; ;1035
9137;59;1;2021;6;5;3;1;6; ;260
9137;59;1;2021;6;5;3;2;6; ;260
9137;59;1;2021;6;5;3;3;6; ;260
9137;59;1;2021;6;5;3;4;6; ;260
9137;59;1;2021;6;5;3;5;6; ;260
9137;59;1;2021;6;5;3;6;6; ;260
9161;1;1;2021;6;5;3;1;6; ;246
9161;1;1;2021;6;5;3;2;1;6;246
9161;1;1;2021;6;5;3;3;6; ;246
9161;1;1;2021;6;5;3;4;6; ;246
9161;1;1;2021;6;5;3;5;6; ;246
9161;1;1;2021;6;5;3;6;6; ;246
9161;4;1;2021;6;5;3;1;1;6;370
9161;4;1;2021;6;5;3;2;1;6;370
9161;4;1;2021;6;5;3;3;6; ;370
9161;4;1;2021;6;5;3;4;6; ;370
9161;4;1;2021;6;5;3;5;1;6;370
9161;4;1;2021;6;5;3;6;1;6;370
9161;6;1;2021;6;5;3;1;6; ;379
9161;6;1;2021;6;5;3;2;6; ;379
9161;6;1;2021;6;5;3;3;6; ;379
9161;6;1;2021;6;5;3;4;6; ;379
9161;6;1;2021;6;5;3;5;6; ;379
9161;6;1;2021;6;5;3;6;6; ;379
9161;11;1;2021;6;5;3;1;6; ;246
9161;11;1;2021;6;5;3;2;1;6;246
9161;11;1;2021;6;5;3;3;6; ;246
9161;11;1;2021;6;5;3;4;6; ;246
9161;11;1;2021;6;5;3;5;1;1;246
9161;11;1;2021;6;5;3;6;6; ;246
9161;14;1;2021;6;5;3;1;1;6;373
9161;14;1;2021;6;5;3;2;1;6;373
9161;14;1;2021;6;5;3;3;6; ;373
9161;14;1;2021;6;5;3;4;6; ;373
9161;14;1;2021;6;5;3;5;6; ;373
9161;14;1;2021;6;5;3;6;6; ;373
9161;15;1;2021;6;5;3;1;6; ;370
9161;15;1;2021;6;5;3;2;6; ;370
9161;15;1;2021;6;5;3;3;6; ;370
9161;15;1;2021;6;5;3;4;6; ;370
9161;15;1;2021;6;5;3;5;6; ;370
9161;15;1;2021;6;5;3;6;6; ;370
9161;17;1;2021;6;5;3;1;6; ;707
9161;17;1;2021;6;5;3;2;6; ;707
9161;17;1;2021;6;5;3;3;6; ;707
9161;17;1;2021;6;5;3;4;6; ;707
9161;17;1;2021;6;5;3;5;6; ;707
9161;17;1;2021;6;5;3;6;6; ;707
9288;2;1;2021;6;5;3;1;6; ;410
9288;2;1;2021;6;5;3;2;6; ;410
9288;2;1;2021;6;5;3;3;6; ;410
9288;2;1;2021;6;5;3;4;6; ;410
9288;2;1;2021;6;5;3;5;6; ;410
9288;2;1;2021;6;5;3;6;6; ;410
9288;8;1;2021;6;5;3;1;6; ;417
9288;8;1;2021;6;5;3;2;6; ;417
9288;8;1;2021;6;5;3;3;6; ;417
9288;8;1;2021;6;5;3;4;6; ;417
9288;8;1;2021;6;5;3;5;6; ;417
9288;8;1;2021;6;5;3;6;6; ;417
9288;9;1;2021;6;5;3;1;1;1;410
9288;9;1;2021;6;5;3;2;1;1;410
9288;9;1;2021;6;5;3;3;1;1;410
9288;9;1;2021;6;5;3;4;1;1;410
9288;9;1;2021;6;5;3;5;6; ;410
9288;9;1;2021;6;5;3;6;1;1;410
9288;17;1;2021;6;5;3;1;6; ;835
9288;17;1;2021;6;5;3;2;1;6;835
9288;17;1;2021;6;5;3;3;6; ;835
9288;17;1;2021;6;5;3;4;6; ;835
9288;17;1;2021;6;5;3;5;6; ;835
9288;17;1;2021;6;5;3;6;6; ;835
9288;23;1;2021;6;5;3;1;6; ;344
9288;23;1;2021;6;5;3;2;6; ;344
9288;23;1;2021;6;5;3;3;6; ;344
9288;23;1;2021;6;5;3;4;6; ;344
9288;23;1;2021;6;5;3;5;6; ;344
9288;23;1;2021;6;5;3;6;6; ;344
9288;37;1;2021;6;5;3;1;6; ;566
9288;37;1;2021;6;5;3;2;6; ;566
9288;37;1;2021;6;5;3;3;6; ;566
9288;37;1;2021;6;5;3;4;6; ;566
9288;37;1;2021;6;5;3;5;6; ;566
9288;37;1;2021;6;5;3;6;6; ;566
9288;43;1;2021;6;5;3;1;6; ;439
9288;43;1;2021;6;5;3;2;6; ;439
9288;43;1;2021;6;5;3;3;6; ;439
9288;43;1;2021;6;5;3;4;6; ;439
9288;43;1;2021;6;5;3;5;6; ;439
9288;43;1;2021;6;5;3;6;6; ;439
9288;50;1;2021;6;5;3;1;6; ;433
9288;50;1;2021;6;5;3;2;6; ;433
9288;50;1;2021;6;5;3;3;6; ;433
9288;50;1;2021;6;5;3;4;6; ;433
9288;50;1;2021;6;5;3;5;6; ;433
9288;50;1;2021;6;5;3;6;6; ;433
9288;58;1;2021;6;5;3;1;6; ;865
9288;58;1;2021;6;5;3;2;6; ;865
9288;58;1;2021;6;5;3;3;6; ;865
9288;58;1;2021;6;5;3;4;6; ;865
9288;58;1;2021;6;5;3;5;6; ;865
9288;58;1;2021;6;5;3;6;6; ;865
9400;1;1;2021;6;5;3;1;6; ;1164
9400;1;1;2021;6;5;3;2;6; ;1164
9400;1;1;2021;6;5;3;3;6; ;1164
9400;1;1;2021;6;5;3;4;6; ;1164
9400;1;1;2021;6;5;3;5;6; ;1164
9400;1;1;2021;6;5;3;6;6; ;1164
9400;6;1;2021;6;5;3;1;6; ;1559
9400;6;1;2021;6;5;3;2;6; ;1559
9400;6;1;2021;6;5;3;3;6; ;1559
9400;6;1;2021;6;5;3;4;6; ;1559
9400;6;1;2021;6;5;3;5;6; ;1559
9400;6;1;2021;6;5;3;6;6; ;1559
9400;17;1;2021;6;5;3;1;6; ;348
9400;17;1;2021;6;5;3;2;6; ;348
9400;17;1;2021;6;5;3;3;6; ;348
9400;17;1;2021;6;5;3;4;6; ;348
9400;17;1;2021;6;5;3;5;6; ;348
9400;17;1;2021;6;5;3;6;1;6;348
9400;33;1;2021;6;5;3;1;6; ;541
9400;33;1;2021;6;5;3;2;6; ;541
9400;33;1;2021;6;5;3;3;6; ;541
9400;33;1;2021;6;5;3;4;6; ;541
9400;33;1;2021;6;5;3;5;6; ;541
9400;33;1;2021;6;5;3;6;6; ;541
9400;34;1;2021;6;5;3;1;6; ;505
9400;34;1;2021;6;5;3;2;6; ;505
9400;34;1;2021;6;5;3;3;6; ;505
9400;34;1;2021;6;5;3;4;6; ;505
9400;34;1;2021;6;5;3;5;1;1;505
9400;34;1;2021;6;5;3;6;6; ;505
9400;40;1;2021;6;5;3;1;6; ;541
9400;40;1;2021;6;5;3;2;1;1;541
9400;40;1;2021;6;5;3;3;6; ;541
9400;40;1;2021;6;5;3;4;6; ;541
9400;40;1;2021;6;5;3;5;6; ;541
9400;40;1;2021;6;5;3;6;6; ;541
9503;2;1;2021;6;5;3;1;6; ;655
9503;2;1;2021;6;5;3;2;1;1;655
9503;2;1;2021;6;5;3;3;1;1;655
9503;2;1;2021;6;5;3;4;6; ;655
9503;2;1;2021;6;5;3;5;6; ;655
9503;2;1;2021;6;5;3;6;1;6;655
9503;7;1;2021;6;5;3;1;6; ;244
9503;7;1;2021;6;5;3;2;6; ;244
9503;7;1;2021;6;5;3;3;6; ;244
9503;7;1;2021;6;5;3;4;6; ;244
9503;7;1;2021;6;5;3;5;6; ;244
9503;7;1;2021;6;5;3;6;6; ;244
9503;14;1;2021;6;5;3;1;1;6;244
9503;14;1;2021;6;5;3;2;6; ;244
9503;14;1;2021;6;5;3;3;6; ;244
9503;14;1;2021;6;5;3;4;6; ;244
9503;14;1;2021;6;5;3;5;6; ;244
9503;14;1;2021;6;5;3;6;6; ;244
9503;16;1;2021;6;5;3;1;6; ;341
9503;16;1;2021;6;5;3;2;6; ;341
9503;16;1;2021;6;5;3;3;6; ;341
9503;16;1;2021;6;5;3;4;6; ;341
9503;16;1;2021;6;5;3;5;6; ;341
9503;16;1;2021;6;5;3;6;6; ;341
9503;20;1;2021;6;5;3;1;1;1;327
9503;20;1;2021;6;5;3;2;6; ;327
9503;20;1;2021;6;5;3;3;6; ;327
9503;20;1;2021;6;5;3;4;6; ;327
9503;20;1;2021;6;5;3;5;6; ;327
9503;20;1;2021;6;5;3;6;6; ;327
9503;21;1;2021;6;5;3;1;6; ;671
9503;21;1;2021;6;5;3;2;6; ;671
9503;21;1;2021;6;5;3;3;6; ;671
9503;21;1;2021;6;5;3;4;6; ;671
9503;21;1;2021;6;5;3;5;6; ;671
9503;21;1;2021;6;5;3;6;6; ;671
9503;28;1;2021;6;5;3;1;6; ;336
9503;28;1;2021;6;5;3;2;6; ;336
9503;28;1;2021;6;5;3;3;6; ;336
9503;28;1;2021;6;5;3;4;6; ;336
9503;28;1;2021;6;5;3;5;6; ;336
9503;28;1;2021;6;5;3;6;6; ;336
9503;29;1;2021;6;5;3;1;6; ;324
9503;29;1;2021;6;5;3;2;6; ;324
9503;29;1;2021;6;5;3;3;6; ;324
9503;29;1;2021;6;5;3;4;6; ;324
9503;29;1;2021;6;5;3;5;6; ;324
9503;29;1;2021;6;5;3;6;6; ;324
9503;33;1;2021;6;5;3;1;6; ;327
9503;33;1;2021;6;5;3;2;1;6;327
9503;33;1;2021;6;5;3;3;6; ;327
9503;33;1;2021;6;5;3;4;6; ;327
9503;33;1;2021;6;5;3;5;6; ;327
9503;33;1;2021;6;5;3;6;6; ;327
9533;4;1;2021;1;5;2;1;6; ;530
9533;4;1;2021;1;5;2;2;6; ;530
9533;4;1;2021;1;5;2;3;6; ;530
9533;4;1;2021;1;5;2;4;6; ;530
9533;4;1;2021;1;5;2;5;6; ;530
9533;4;1;2021;1;5;2;6;6; ;530
9533;34;1;2021;1;5;2;1;6; ;706
9533;34;1;2021;1;5;2;2;6; ;706
9533;34;1;2021;1;5;2;3;6; ;706
9533;34;1;2021;1;5;2;4;6; ;706
9533;34;1;2021;1;5;2;5;6; ;706
9533;34;1;2021;1;5;2;6;6; ;706
9533;36;1;2021;1;5;2;1;1;1;1351
9533;36;1;2021;1;5;2;2;1;1;1351
9533;36;1;2021;1;5;2;3;1;1;1351
9533;36;1;2021;1;5;2;4;6; ;1351
9533;36;1;2021;1;5;2;5;1;1;1351
9533;36;1;2021;1;5;2;6;1;1;1351
9533;44;1;2021;1;5;2;1;6; ;1253
9533;44;1;2021;1;5;2;2;6; ;1253
9533;44;1;2021;1;5;2;3;6; ;1253
9533;44;1;2021;1;5;2;4;6; ;1253
9533;44;1;2021;1;5;2;5;6; ;1253
9533;44;1;2021;1;5;2;6;6; ;1253
9533;50;1;2021;1;5;2;1;6; ;627
9533;50;1;2021;1;5;2;2;6; ;627
9533;50;1;2021;1;5;2;3;6; ;627
9533;50;1;2021;1;5;2;4;6; ;627
9533;50;1;2021;1;5;2;5;6; ;627
9533;50;1;2021;1;5;2;6;6; ;627
9533;52;1;2021;1;5;2;1;6; ;501
9533;52;1;2021;1;5;2;2;1;1;501
9533;52;1;2021;1;5;2;3;6; ;501
9533;52;1;2021;1;5;2;4;6; ;501
9533;52;1;2021;1;5;2;5;6; ;501
9533;52;1;2021;1;5;2;6;1;1;501
9610;12;1;2021;6;5;3;1;6; ;481
9610;12;1;2021;6;5;3;2;1;6;481
9610;12;1;2021;6;5;3;3;1;6;481
9610;12;1;2021;6;5;3;4;6; ;481
9610;12;1;2021;6;5;3;5;6; ;481
9610;12;1;2021;6;5;3;6;6; ;481
9610;15;1;2021;6;5;3;1;6; ;614
9610;15;1;2021;6;5;3;2;6; ;614
9610;15;1;2021;6;5;3;3;6; ;614
9610;15;1;2021;6;5;3;4;6; ;614
9610;15;1;2021;6;5;3;5;6; ;614
9610;15;1;2021;6;5;3;6;6; ;614
9610;17;1;2021;6;5;3;1;6; ;796
9610;17;1;2021;6;5;3;2;6; ;796
9610;17;1;2021;6;5;3;3;6; ;796
9610;17;1;2021;6;5;3;4;6; ;796
9610;17;1;2021;6;5;3;5;1;1;796
9610;17;1;2021;6;5;3;6;6; ;796
9610;32;1;2021;6;5;3;1;6; ;523
9610;32;1;2021;6;5;3;2;6; ;523
9610;32;1;2021;6;5;3;3;6; ;523
9610;32;1;2021;6;5;3;4;6; ;523
9610;32;1;2021;6;5;3;5;1;1;523
9610;32;1;2021;6;5;3;6;6; ;523
9610;34;1;2021;6;5;3;1;6; ;1199
9610;34;1;2021;6;5;3;2;6; ;1199
9610;34;1;2021;6;5;3;3;6; ;1199
9610;34;1;2021;6;5;3;4;6; ;1199
9610;34;1;2021;6;5;3;5;6; ;1199
9610;34;1;2021;6;5;3;6;6; ;1199
9610;35;1;2021;6;5;3;1;6; ;589
9610;35;1;2021;6;5;3;2;6; ;589
9610;35;1;2021;6;5;3;3;6; ;589
9610;35;1;2021;6;5;3;4;6; ;589
9610;35;1;2021;6;5;3;5;6; ;589
9610;35;1;2021;6;5;3;6;6; ;589
9610;48;1;2021;6;5;3;1;1;1;1146
9610;48;1;2021;6;5;3;2;6; ;1146
9610;48;1;2021;6;5;3;3;6; ;1146
9610;48;1;2021;6;5;3;4;6; ;1146
9610;48;1;2021;6;5;3;5;6; ;1146
9610;48;1;2021;6;5;3;6;6; ;1146
9610;55;1;2021;6;5;3;1;6; ;440
9610;55;1;2021;6;5;3;2;1;6;440
9610;55;1;2021;6;5;3;3;1;6;440
9610;55;1;2021;6;5;3;4;6; ;440
9610;55;1;2021;6;5;3;5;6; ;440
9610;55;1;2021;6;5;3;6;6; ;440
9610;57;1;2021;6;5;3;1;6; ;583
9610;57;1;2021;6;5;3;2;6; ;583
9610;57;1;2021;6;5;3;3;6; ;583
9610;57;1;2021;6;5;3;4;6; ;583
9610;57;1;2021;6;5;3;5;6; ;583
9610;57;1;2021;6;5;3;6;6; ;583
9707;4;1;2021;1;5;2;1;6; ;188
9707;4;1;2021;1;5;2;2;6; ;188
9707;4;1;2021;1;5;2;3;6; ;188
9707;4;1;2021;1;5;2;4;6; ;188
9707;4;1;2021;1;5;2;5;6; ;188
9707;4;1;2021;1;5;2;6;6; ;188
9707;6;1;2021;1;5;2;1;6; ;265
9707;6;1;2021;1;5;2;2;6; ;265
9707;6;1;2021;1;5;2;3;6; ;265
9707;6;1;2021;1;5;2;4;6; ;265
9707;6;1;2021;1;5;2;5;6; ;265
9707;6;1;2021;1;5;2;6;6; ;265
9707;8;1;2021;1;5;2;1;6; ;237
9707;8;1;2021;1;5;2;2;6; ;237
9707;8;1;2021;1;5;2;3;6; ;237
9707;8;1;2021;1;5;2;4;6; ;237
9707;8;1;2021;1;5;2;5;6; ;237
9707;8;1;2021;1;5;2;6;6; ;237
9707;11;1;2021;1;5;2;1;6; ;277
9707;11;1;2021;1;5;2;2;6; ;277
9707;11;1;2021;1;5;2;3;6; ;277
9707;11;1;2021;1;5;2;4;6; ;277
9707;11;1;2021;1;5;2;5;6; ;277
9707;11;1;2021;1;5;2;6;1;6;277
9707;16;1;2021;1;5;2;1;1;1;530
9707;16;1;2021;1;5;2;2;6; ;530
9707;16;1;2021;1;5;2;3;6; ;530
9707;16;1;2021;1;5;2;4;6; ;530
9707;16;1;2021;1;5;2;5;6; ;530
9707;16;1;2021;1;5;2;6;6; ;530
9707;19;1;2021;1;5;2;1;6; ;208
9707;19;1;2021;1;5;2;2;6; ;208
9707;19;1;2021;1;5;2;3;6; ;208
9707;19;1;2021;1;5;2;4;6; ;208
9707;19;1;2021;1;5;2;5;6; ;208
9707;19;1;2021;1;5;2;6;6; ;208
9707;21;1;2021;1;5;2;1;1;1;268
9707;21;1;2021;1;5;2;2;6; ;268
9707;21;1;2021;1;5;2;3;6; ;268
9707;21;1;2021;1;5;2;4;6; ;268
9707;21;1;2021;1;5;2;5;6; ;268
9707;21;1;2021;1;5;2;6;6; ;268
9707;24;1;2021;1;5;2;1;6; ;268
9707;24;1;2021;1;5;2;2;1;6;268
9707;24;1;2021;1;5;2;3;1;6;268
9707;24;1;2021;1;5;2;4;6; ;268
9707;24;1;2021;1;5;2;5;6; ;268
9707;24;1;2021;1;5;2;6;6; ;268
9707;33;1;2021;1;5;2;1;6; ;196
9707;33;1;2021;1;5;2;2;6; ;196
9707;33;1;2021;1;5;2;3;6; ;196
9707;33;1;2021;1;5;2;4;6; ;196
9707;33;1;2021;1;5;2;5;6; ;196
9707;33;1;2021;1;5;2;6;6; ;196
9720;2;1;2021;6;5;3;1;6; ;259
9720;2;1;2021;6;5;3;2;6; ;259
9720;2;1;2021;6;5;3;3;6; ;259
9720;2;1;2021;6;5;3;4;6; ;259
9720;2;1;2021;6;5;3;5;6; ;259
9720;2;1;2021;6;5;3;6;6; ;259
9720;7;1;2021;6;5;3;1;6; ;189
9720;7;1;2021;6;5;3;2;6; ;189
9720;7;1;2021;6;5;3;3;6; ;189
9720;7;1;2021;6;5;3;4;6; ;189
9720;7;1;2021;6;5;3;5;6; ;189
9720;7;1;2021;6;5;3;6;6; ;189
9720;8;1;2021;6;5;3;1;6; ;253
9720;8;1;2021;6;5;3;2;6; ;253
9720;8;1;2021;6;5;3;3;6; ;253
9720;8;1;2021;6;5;3;4;6; ;253
9720;8;1;2021;6;5;3;5;6; ;253
9720;8;1;2021;6;5;3;6;6; ;253
9720;9;1;2021;6;5;3;1;6; ;250
9720;9;1;2021;6;5;3;2;6; ;250
9720;9;1;2021;6;5;3;3;6; ;250
9720;9;1;2021;6;5;3;4;6; ;250
9720;9;1;2021;6;5;3;5;6; ;250
9720;9;1;2021;6;5;3;6;6; ;250
9720;16;1;2021;6;5;3;1;6; ;263
9720;16;1;2021;6;5;3;2;1;6;263
9720;16;1;2021;6;5;3;3;6; ;263
9720;16;1;2021;6;5;3;4;6; ;263
9720;16;1;2021;6;5;3;5;6; ;263
9720;16;1;2021;6;5;3;6;6; ;263
9720;18;1;2021;6;5;3;1;1;1;263
9720;18;1;2021;6;5;3;2;6; ;263
9720;18;1;2021;6;5;3;3;6; ;263
9720;18;1;2021;6;5;3;4;6; ;263
9720;18;1;2021;6;5;3;5;6; ;263
9720;18;1;2021;6;5;3;6;6; ;263
9720;22;1;2021;6;5;3;1;6; ;263
9720;22;1;2021;6;5;3;2;6; ;263
9720;22;1;2021;6;5;3;3;6; ;263
9720;22;1;2021;6;5;3;4;6; ;263
9720;22;1;2021;6;5;3;5;6; ;263
9720;22;1;2021;6;5;3;6;6; ;263
9720;24;1;2021;6;5;3;1;6; ;263
9720;24;1;2021;6;5;3;2;6; ;263
9720;24;1;2021;6;5;3;3;6; ;263
9720;24;1;2021;6;5;3;4;6; ;263
9720;24;1;2021;6;5;3;5;6; ;263
9720;24;1;2021;6;5;3;6;6; ;263
9720;26;1;2021;6;5;3;1;6; ;253
9720;26;1;2021;6;5;3;2;6; ;253
9720;26;1;2021;6;5;3;3;6; ;253
9720;26;1;2021;6;5;3;4;6; ;253
9720;26;1;2021;6;5;3;5;6; ;253
9720;26;1;2021;6;5;3;6;6; ;253
9837;1;1;2021;6;5;3;1;6; ;258
9837;1;1;2021;6;5;3;2;1;1;258
9837;1;1;2021;6;5;3;3;6; ;258
9837;1;1;2021;6;5;3;4;6; ;258
9837;1;1;2021;6;5;3;5;6; ;258
9837;1;1;2021;6;5;3;6;6; ;258
9837;5;1;2021;6;5;3;1;6; ;249
9837;5;1;2021;6;5;3;2;6; ;249
9837;5;1;2021;6;5;3;3;6; ;249
9837;5;1;2021;6;5;3;4;6; ;249
9837;5;1;2021;6;5;3;5;6; ;249
9837;5;1;2021;6;5;3;6;6; ;249
9837;11;1;2021;6;5;3;1;6; ;497
9837;11;1;2021;6;5;3;2;6; ;497
9837;11;1;2021;6;5;3;3;6; ;497
9837;11;1;2021;6;5;3;4;6; ;497
9837;11;1;2021;6;5;3;5;6; ;497
9837;11;1;2021;6;5;3;6;6; ;497
9837;20;1;2021;6;5;3;1;6; ;249
9837;20;1;2021;6;5;3;2;6; ;249
9837;20;1;2021;6;5;3;3;6; ;249
9837;20;1;2021;6;5;3;4;6; ;249
9837;20;1;2021;6;5;3;5;6; ;249
9837;20;1;2021;6;5;3;6;6; ;249
9837;26;1;2021;6;5;3;1;6; ;249
9837;26;1;2021;6;5;3;2;6; ;249
9837;26;1;2021;6;5;3;3;6; ;249
9837;26;1;2021;6;5;3;4;6; ;249
9837;26;1;2021;6;5;3;5;6; ;249
9837;26;1;2021;6;5;3;6;6; ;249
9837;27;1;2021;6;5;3;1;6; ;223
9837;27;1;2021;6;5;3;2;1;1;223
9837;27;1;2021;6;5;3;3;6; ;223
9837;27;1;2021;6;5;3;4;6; ;223
9837;27;1;2021;6;5;3;5;6; ;223
9837;27;1;2021;6;5;3;6;6; ;223
9837;28;1;2021;6;5;3;1;6; ;223
9837;28;1;2021;6;5;3;2;6; ;223
9837;28;1;2021;6;5;3;3;6; ;223
9837;28;1;2021;6;5;3;4;6; ;223
9837;28;1;2021;6;5;3;5;6; ;223
9837;28;1;2021;6;5;3;6;6; ;223
9837;29;1;2021;6;5;3;1;6; ;258
9837;29;1;2021;6;5;3;2;1;1;258
9837;29;1;2021;6;5;3;3;6; ;258
9837;29;1;2021;6;5;3;4;6; ;258
9837;29;1;2021;6;5;3;5;6; ;258
9837;29;1;2021;6;5;3;6;6; ;258
9942;4;1;2021;6;5;3;1;6; ;340
9942;4;1;2021;6;5;3;2;6; ;340
9942;4;1;2021;6;5;3;3;6; ;340
9942;4;1;2021;6;5;3;4;6; ;340
9942;4;1;2021;6;5;3;5;6; ;340
9942;4;1;2021;6;5;3;6;6; ;340
9942;7;1;2021;6;5;3;1;6; ;356
9942;7;1;2021;6;5;3;2;6; ;356
9942;7;1;2021;6;5;3;3;6; ;356
9942;7;1;2021;6;5;3;4;6; ;356
9942;7;1;2021;6;5;3;5;1;1;356
9942;7;1;2021;6;5;3;6;6; ;356
9942;14;1;2021;6;5;3;1;6; ;356
9942;14;1;2021;6;5;3;2;6; ;356
9942;14;1;2021;6;5;3;3;6; ;356
9942;14;1;2021;6;5;3;4;6; ;356
9942;14;1;2021;6;5;3;5;1;1;356
9942;14;1;2021;6;5;3;6;6; ;356
9942;22;1;2021;6;5;3;1;6; ;340
9942;22;1;2021;6;5;3;2;6; ;340
9942;22;1;2021;6;5;3;3;6; ;340
9942;22;1;2021;6;5;3;4;6; ;340
9942;22;1;2021;6;5;3;5;6; ;340
9942;22;1;2021;6;5;3;6;6; ;340
9942;35;1;2021;6;5;3;1;6; ;311
9942;35;1;2021;6;5;3;2;6; ;311
9942;35;1;2021;6;5;3;3;6; ;311
9942;35;1;2021;6;5;3;4;6; ;311
9942;35;1;2021;6;5;3;5;6; ;311
9942;35;1;2021;6;5;3;6;6; ;311
10042;3;1;2021;6;5;3;1;6; ;458
10042;3;1;2021;6;5;3;2;6; ;458
10042;3;1;2021;6;5;3;3;6; ;458
10042;3;1;2021;6;5;3;4;6; ;458
10042;3;1;2021;6;5;3;5;6; ;458
10042;3;1;2021;6;5;3;6;6; ;458
10042;6;1;2021;6;5;3;1;6; ;458
10042;6;1;2021;6;5;3;2;6; ;458
10042;6;1;2021;6;5;3;3;6; ;458
10042;6;1;2021;6;5;3;4;6; ;458
10042;6;1;2021;6;5;3;5;6; ;458
10042;6;1;2021;6;5;3;6;6; ;458
10042;14;1;2021;6;5;3;1;6; ;458
10042;14;1;2021;6;5;3;2;6; ;458
10042;14;1;2021;6;5;3;3;6; ;458
10042;14;1;2021;6;5;3;4;6; ;458
10042;14;1;2021;6;5;3;5;6; ;458
10042;14;1;2021;6;5;3;6;6; ;458
10042;17;1;2021;6;5;3;1;6; ;346
10042;17;1;2021;6;5;3;2;6; ;346
10042;17;1;2021;6;5;3;3;6; ;346
10042;17;1;2021;6;5;3;4;6; ;346
10042;17;1;2021;6;5;3;5;6; ;346
10042;17;1;2021;6;5;3;6;6; ;346
10042;18;1;2021;6;5;3;1;6; ;346
10042;18;1;2021;6;5;3;2;6; ;346
10042;18;1;2021;6;5;3;3;6; ;346
10042;18;1;2021;6;5;3;4;6; ;346
10042;18;1;2021;6;5;3;5;6; ;346
10042;18;1;2021;6;5;3;6;6; ;346
10042;19;1;2021;6;5;3;1;6; ;463
10042;19;1;2021;6;5;3;2;6; ;463
10042;19;1;2021;6;5;3;3;6; ;463
10042;19;1;2021;6;5;3;4;6; ;463
10042;19;1;2021;6;5;3;5;6; ;463
10042;19;1;2021;6;5;3;6;6; ;463
10042;21;1;2021;6;5;3;1;6; ;926
10042;21;1;2021;6;5;3;2;1;6;926
10042;21;1;2021;6;5;3;3;6; ;926
10042;21;1;2021;6;5;3;4;6; ;926
10042;21;1;2021;6;5;3;5;6; ;926
10042;21;1;2021;6;5;3;6;6; ;926
10042;31;1;2021;6;5;3;1;6; ;463
10042;31;1;2021;6;5;3;2;1;1;463
10042;31;1;2021;6;5;3;3;6; ;463
10042;31;1;2021;6;5;3;4;6; ;463
10042;31;1;2021;6;5;3;5;6; ;463
10042;31;1;2021;6;5;3;6;6; ;463
10042;37;1;2021;6;5;3;1;6; ;463
10042;37;1;2021;6;5;3;2;6; ;463
10042;37;1;2021;6;5;3;3;6; ;463
10042;37;1;2021;6;5;3;4;6; ;463
10042;37;1;2021;6;5;3;5;6; ;463
10042;37;1;2021;6;5;3;6;6; ;463
10042;42;1;2021;6;5;3;1;6; ;313
10042;42;1;2021;6;5;3;2;6; ;313
10042;42;1;2021;6;5;3;3;6; ;313
10042;42;1;2021;6;5;3;4;6; ;313
10042;42;1;2021;6;5;3;5;6; ;313
10042;42;1;2021;6;5;3;6;6; ;313
10219;4;1;2021;6;6;3;1;6; ;663
10219;4;1;2021;6;6;3;2;6; ;663
10219;4;1;2021;6;6;3;3;6; ;663
10219;4;1;2021;6;6;3;4;6; ;663
10219;4;1;2021;6;6;3;5;6; ;663
10219;4;1;2021;6;6;3;6;6; ;663
10219;9;1;2021;6;6;3;1;6; ;606
10219;9;1;2021;6;6;3;2;6; ;606
10219;9;1;2021;6;6;3;3;6; ;606
10219;9;1;2021;6;6;3;4;6; ;606
10219;9;1;2021;6;6;3;5;6; ;606
10219;9;1;2021;6;6;3;6;6; ;606
10219;13;1;2021;6;6;3;1;1;1;846
10219;13;1;2021;6;6;3;2;1;1;846
10219;13;1;2021;6;6;3;3;1;1;846
10219;13;1;2021;6;6;3;4;6; ;846
10219;13;1;2021;6;6;3;5;6; ;846
10219;13;1;2021;6;6;3;6;6; ;846
10219;15;1;2021;6;6;3;1;6; ;544
10219;15;1;2021;6;6;3;2;6; ;544
10219;15;1;2021;6;6;3;3;6; ;544
10219;15;1;2021;6;6;3;4;6; ;544
10219;15;1;2021;6;6;3;5;6; ;544
10219;15;1;2021;6;6;3;6;6; ;544
10219;26;1;2021;6;6;3;1;1;1;3248
10219;26;1;2021;6;6;3;2;6; ;3248
10219;26;1;2021;6;6;3;3;1;6;3248
10219;26;1;2021;6;6;3;4;6; ;3248
10219;26;1;2021;6;6;3;5;6; ;3248
10219;26;1;2021;6;6;3;6;1;6;3248
10361;4;1;2021;6;6;3;1;6; ;314
10361;4;1;2021;6;6;3;2;6; ;314
10361;4;1;2021;6;6;3;3;6; ;314
10361;4;1;2021;6;6;3;4;6; ;314
10361;4;1;2021;6;6;3;5;6; ;314
10361;4;1;2021;6;6;3;6;6; ;314
10361;5;1;2021;6;6;3;1;6; ;293
10361;5;1;2021;6;6;3;2;6; ;293
10361;5;1;2021;6;6;3;3;6; ;293
10361;5;1;2021;6;6;3;4;6; ;293
10361;5;1;2021;6;6;3;5;6; ;293
10361;5;1;2021;6;6;3;6;6; ;293
10361;6;1;2021;6;6;3;1;6; ;225
10361;6;1;2021;6;6;3;2;6; ;225
10361;6;1;2021;6;6;3;3;6; ;225
10361;6;1;2021;6;6;3;4;6; ;225
