UPM;NVIVI;NHOGA;ANIO;AREA;DPTOV;ESTGEO;L07A;P701C;P702;P702SEXO;P703;P704;P705;P706;FEX_MUJER
22642;38;1;2021;1;11;1;5;6; ; ; ; ; ; ;476
22642;38;1;2021;1;11;1;6;6; ; ; ; ; ; ;476
22642;38;1;2021;1;11;1;7;6; ; ; ; ; ; ;476
22642;38;1;2021;1;11;1;8;6; ; ; ; ; ; ;476
22642;38;1;2021;1;11;1;9;6; ; ; ; ; ; ;476
22642;38;1;2021;1;11;1;10;6; ; ; ; ; ; ;476
22642;38;1;2021;1;11;1;11;6; ; ; ; ; ; ;476
22642;38;1;2021;1;11;1;12;6; ; ; ; ; ; ;476
22642;38;1;2021;1;11;1;13;6; ; ; ; ; ; ;476
22642;38;1;2021;1;11;1;14;6; ; ; ; ; ; ;476
22642;38;1;2021;1;11;1;15;6; ; ; ; ; ; ;476
22642;38;1;2021;1;11;1;16;6; ; ; ; ; ; ;476
22642;38;1;2021;1;11;1;17;6; ; ; ; ; ; ;476
22642;38;1;2021;1;11;1;18;6; ; ; ; ; ; ;476
22642;38;1;2021;1;11;1;19;6; ; ; ; ; ; ;476
22642;38;1;2021;1;11;1;20;6; ; ; ; ; ; ;476
22642;42;1;2021;1;11;1;1;6; ; ; ; ; ; ;525
22642;42;1;2021;1;11;1;2;6; ; ; ; ; ; ;525
22642;42;1;2021;1;11;1;3;6; ; ; ; ; ; ;525
22642;42;1;2021;1;11;1;4;6; ; ; ; ; ; ;525
22642;42;1;2021;1;11;1;5;6; ; ; ; ; ; ;525
22642;42;1;2021;1;11;1;6;6; ; ; ; ; ; ;525
22642;42;1;2021;1;11;1;7;6; ; ; ; ; ; ;525
22642;42;1;2021;1;11;1;8;6; ; ; ; ; ; ;525
22642;42;1;2021;1;11;1;9;6; ; ; ; ; ; ;525
22642;42;1;2021;1;11;1;10;6; ; ; ; ; ; ;525
22642;42;1;2021;1;11;1;11;6; ; ; ; ; ; ;525
22642;42;1;2021;1;11;1;12;6; ; ; ; ; ; ;525
22642;42;1;2021;1;11;1;13;6; ; ; ; ; ; ;525
22642;42;1;2021;1;11;1;14;6; ; ; ; ; ; ;525
22642;42;1;2021;1;11;1;15;6; ; ; ; ; ; ;525
22642;42;1;2021;1;11;1;16;6; ; ; ; ; ; ;525
22642;42;1;2021;1;11;1;17;6; ; ; ; ; ; ;525
22642;42;1;2021;1;11;1;18;6; ; ; ; ; ; ;525
22642;42;1;2021;1;11;1;19;6; ; ; ; ; ; ;525
22642;42;1;2021;1;11;1;20;6; ; ; ; ; ; ;525
22697;2;1;2021;1;11;1;1;6; ; ; ; ; ; ;427
22697;2;1;2021;1;11;1;2;6; ; ; ; ; ; ;427
22697;2;1;2021;1;11;1;3;6; ; ; ; ; ; ;427
22697;2;1;2021;1;11;1;4;6; ; ; ; ; ; ;427
22697;2;1;2021;1;11;1;5;6; ; ; ; ; ; ;427
22697;2;1;2021;1;11;1;6;6; ; ; ; ; ; ;427
22697;2;1;2021;1;11;1;7;6; ; ; ; ; ; ;427
22697;2;1;2021;1;11;1;8;6; ; ; ; ; ; ;427
22697;2;1;2021;1;11;1;9;6; ; ; ; ; ; ;427
22697;2;1;2021;1;11;1;10;6; ; ; ; ; ; ;427
22697;2;1;2021;1;11;1;11;6; ; ; ; ; ; ;427
22697;2;1;2021;1;11;1;12;6; ; ; ; ; ; ;427
22697;2;1;2021;1;11;1;13;6; ; ; ; ; ; ;427
22697;2;1;2021;1;11;1;14;6; ; ; ; ; ; ;427
22697;2;1;2021;1;11;1;15;6; ; ; ; ; ; ;427
22697;2;1;2021;1;11;1;16;6; ; ; ; ; ; ;427
22697;2;1;2021;1;11;1;17;6; ; ; ; ; ; ;427
22697;2;1;2021;1;11;1;18;6; ; ; ; ; ; ;427
22697;2;1;2021;1;11;1;19;6; ; ; ; ; ; ;427
22697;2;1;2021;1;11;1;20;6; ; ; ; ; ; ;427
22697;7;1;2021;1;11;1;1;6; ; ; ; ; ; ;365
22697;7;1;2021;1;11;1;2;1;7;6;1;3;3;1;365
22697;7;1;2021;1;11;1;3;6; ; ; ; ; ; ;365
22697;7;1;2021;1;11;1;4;6; ; ; ; ; ; ;365
22697;7;1;2021;1;11;1;5;6; ; ; ; ; ; ;365
22697;7;1;2021;1;11;1;6;6; ; ; ; ; ; ;365
22697;7;1;2021;1;11;1;7;6; ; ; ; ; ; ;365
22697;7;1;2021;1;11;1;8;1;1;1;1;1;2;6;365
22697;7;1;2021;1;11;1;9;6; ; ; ; ; ; ;365
22697;7;1;2021;1;11;1;10;6; ; ; ; ; ; ;365
22697;7;1;2021;1;11;1;11;6; ; ; ; ; ; ;365
22697;7;1;2021;1;11;1;12;6; ; ; ; ; ; ;365
22697;7;1;2021;1;11;1;13;6; ; ; ; ; ; ;365
22697;7;1;2021;1;11;1;14;1;1;1;1;3;2;6;365
22697;7;1;2021;1;11;1;15;6; ; ; ; ; ; ;365
22697;7;1;2021;1;11;1;16;6; ; ; ; ; ; ;365
22697;7;1;2021;1;11;1;17;6; ; ; ; ; ; ;365
22697;7;1;2021;1;11;1;18;6; ; ; ; ; ; ;365
22697;7;1;2021;1;11;1;19;6; ; ; ; ; ; ;365
22697;7;1;2021;1;11;1;20;6; ; ; ; ; ; ;365
22697;21;1;2021;1;11;1;1;1;11;6;2;2;1;6;413
22697;21;1;2021;1;11;1;2;6; ; ; ; ; ; ;413
22697;21;1;2021;1;11;1;3;1;11;1;1;1;1;6;413
22697;21;1;2021;1;11;1;4;6; ; ; ; ; ; ;413
22697;21;1;2021;1;11;1;5;6; ; ; ; ; ; ;413
22697;21;1;2021;1;11;1;6;6; ; ; ; ; ; ;413
22697;21;1;2021;1;11;1;7;6; ; ; ; ; ; ;413
22697;21;1;2021;1;11;1;8;6; ; ; ; ; ; ;413
22697;21;1;2021;1;11;1;9;6; ; ; ; ; ; ;413
22697;21;1;2021;1;11;1;10;6; ; ; ; ; ; ;413
22697;21;1;2021;1;11;1;11;6; ; ; ; ; ; ;413
22697;21;1;2021;1;11;1;12;6; ; ; ; ; ; ;413
22697;21;1;2021;1;11;1;13;6; ; ; ; ; ; ;413
22697;21;1;2021;1;11;1;14;6; ; ; ; ; ; ;413
22697;21;1;2021;1;11;1;15;6; ; ; ; ; ; ;413
22697;21;1;2021;1;11;1;16;6; ; ; ; ; ; ;413
22697;21;1;2021;1;11;1;17;6; ; ; ; ; ; ;413
22697;21;1;2021;1;11;1;18;6; ; ; ; ; ; ;413
22697;21;1;2021;1;11;1;19;6; ; ; ; ; ; ;413
22697;21;1;2021;1;11;1;20;6; ; ; ; ; ; ;413
22697;23;1;2021;1;11;1;1;1;11;6;1;3;3;6;728
22697;23;1;2021;1;11;1;2;1;11;8;1;3;3;6;728
22697;23;1;2021;1;11;1;3;1;11;8;1;3;3;6;728
22697;23;1;2021;1;11;1;4;6; ; ; ; ; ; ;728
22697;23;1;2021;1;11;1;5;6; ; ; ; ; ; ;728
22697;23;1;2021;1;11;1;6;6; ; ; ; ; ; ;728
22697;23;1;2021;1;11;1;7;6; ; ; ; ; ; ;728
22697;23;1;2021;1;11;1;8;1;11;8;1;3;3;6;728
22697;23;1;2021;1;11;1;9;1;11;8;1;3;3;6;728
22697;23;1;2021;1;11;1;10;6; ; ; ; ; ; ;728
22697;23;1;2021;1;11;1;11;6; ; ; ; ; ; ;728
22697;23;1;2021;1;11;1;12;1;11;8;1;3;3;6;728
22697;23;1;2021;1;11;1;13;1;11;8;1;3;3;6;728
22697;23;1;2021;1;11;1;14;6; ; ; ; ; ; ;728
22697;23;1;2021;1;11;1;15;6; ; ; ; ; ; ;728
22697;23;1;2021;1;11;1;16;6; ; ; ; ; ; ;728
22697;23;1;2021;1;11;1;17;6; ; ; ; ; ; ;728
22697;23;1;2021;1;11;1;18;6; ; ; ; ; ; ;728
22697;23;1;2021;1;11;1;19;6; ; ; ; ; ; ;728
22697;23;1;2021;1;11;1;20;6; ; ; ; ; ; ;728
22697;27;1;2021;1;11;1;1;1;3;8;1;3;3;1;1094
22697;27;1;2021;1;11;1;2;1;2;6;1;2;3;1;1094
22697;27;1;2021;1;11;1;3;6; ; ; ; ; ; ;1094
22697;27;1;2021;1;11;1;4;6; ; ; ; ; ; ;1094
22697;27;1;2021;1;11;1;5;6; ; ; ; ; ; ;1094
22697;27;1;2021;1;11;1;6;6; ; ; ; ; ; ;1094
22697;27;1;2021;1;11;1;7;6; ; ; ; ; ; ;1094
22697;27;1;2021;1;11;1;8;6; ; ; ; ; ; ;1094
22697;27;1;2021;1;11;1;9;6; ; ; ; ; ; ;1094
22697;27;1;2021;1;11;1;10;6; ; ; ; ; ; ;1094
22697;27;1;2021;1;11;1;11;6; ; ; ; ; ; ;1094
22697;27;1;2021;1;11;1;12;6; ; ; ; ; ; ;1094
22697;27;1;2021;1;11;1;13;6; ; ; ; ; ; ;1094
22697;27;1;2021;1;11;1;14;6; ; ; ; ; ; ;1094
22697;27;1;2021;1;11;1;15;6; ; ; ; ; ; ;1094
22697;27;1;2021;1;11;1;16;6; ; ; ; ; ; ;1094
22697;27;1;2021;1;11;1;17;6; ; ; ; ; ; ;1094
22697;27;1;2021;1;11;1;18;6; ; ; ; ; ; ;1094
22697;27;1;2021;1;11;1;19;1;10;1;2;1;3;6;1094
22697;27;1;2021;1;11;1;20;6; ; ; ; ; ; ;1094
22697;37;1;2021;1;11;1;1;6; ; ; ; ; ; ;816
22697;37;1;2021;1;11;1;2;6; ; ; ; ; ; ;816
22697;37;1;2021;1;11;1;3;6; ; ; ; ; ; ;816
22697;37;1;2021;1;11;1;4;6; ; ; ; ; ; ;816
22697;37;1;2021;1;11;1;5;6; ; ; ; ; ; ;816
22697;37;1;2021;1;11;1;6;6; ; ; ; ; ; ;816
22697;37;1;2021;1;11;1;7;6; ; ; ; ; ; ;816
22697;37;1;2021;1;11;1;8;6; ; ; ; ; ; ;816
22697;37;1;2021;1;11;1;9;6; ; ; ; ; ; ;816
22697;37;1;2021;1;11;1;10;6; ; ; ; ; ; ;816
22697;37;1;2021;1;11;1;11;6; ; ; ; ; ; ;816
22697;37;1;2021;1;11;1;12;6; ; ; ; ; ; ;816
22697;37;1;2021;1;11;1;13;1;2;6;1;3;2;6;816
22697;37;1;2021;1;11;1;14;6; ; ; ; ; ; ;816
22697;37;1;2021;1;11;1;15;6; ; ; ; ; ; ;816
22697;37;1;2021;1;11;1;16;6; ; ; ; ; ; ;816
22697;37;1;2021;1;11;1;17;6; ; ; ; ; ; ;816
22697;37;1;2021;1;11;1;18;6; ; ; ; ; ; ;816
22697;37;1;2021;1;11;1;19;6; ; ; ; ; ; ;816
22697;37;1;2021;1;11;1;20;6; ; ; ; ; ; ;816
22697;40;1;2021;1;11;1;1;6; ; ; ; ; ; ;1163
22697;40;1;2021;1;11;1;2;6; ; ; ; ; ; ;1163
22697;40;1;2021;1;11;1;3;6; ; ; ; ; ; ;1163
22697;40;1;2021;1;11;1;4;6; ; ; ; ; ; ;1163
22697;40;1;2021;1;11;1;5;6; ; ; ; ; ; ;1163
22697;40;1;2021;1;11;1;6;6; ; ; ; ; ; ;1163
22697;40;1;2021;1;11;1;7;6; ; ; ; ; ; ;1163
22697;40;1;2021;1;11;1;8;6; ; ; ; ; ; ;1163
22697;40;1;2021;1;11;1;9;6; ; ; ; ; ; ;1163
22697;40;1;2021;1;11;1;10;6; ; ; ; ; ; ;1163
22697;40;1;2021;1;11;1;11;6; ; ; ; ; ; ;1163
22697;40;1;2021;1;11;1;12;6; ; ; ; ; ; ;1163
22697;40;1;2021;1;11;1;13;6; ; ; ; ; ; ;1163
22697;40;1;2021;1;11;1;14;6; ; ; ; ; ; ;1163
22697;40;1;2021;1;11;1;15;6; ; ; ; ; ; ;1163
22697;40;1;2021;1;11;1;16;6; ; ; ; ; ; ;1163
22697;40;1;2021;1;11;1;17;6; ; ; ; ; ; ;1163
22697;40;1;2021;1;11;1;18;6; ; ; ; ; ; ;1163
22697;40;1;2021;1;11;1;19;6; ; ; ; ; ; ;1163
22697;40;1;2021;1;11;1;20;6; ; ; ; ; ; ;1163
22697;49;1;2021;1;11;1;1;6; ; ; ; ; ; ;365
22697;49;1;2021;1;11;1;2;6; ; ; ; ; ; ;365
22697;49;1;2021;1;11;1;3;6; ; ; ; ; ; ;365
22697;49;1;2021;1;11;1;4;6; ; ; ; ; ; ;365
22697;49;1;2021;1;11;1;5;6; ; ; ; ; ; ;365
22697;49;1;2021;1;11;1;6;6; ; ; ; ; ; ;365
22697;49;1;2021;1;11;1;7;6; ; ; ; ; ; ;365
22697;49;1;2021;1;11;1;8;6; ; ; ; ; ; ;365
22697;49;1;2021;1;11;1;9;6; ; ; ; ; ; ;365
22697;49;1;2021;1;11;1;10;6; ; ; ; ; ; ;365
22697;49;1;2021;1;11;1;11;6; ; ; ; ; ; ;365
22697;49;1;2021;1;11;1;12;6; ; ; ; ; ; ;365
22697;49;1;2021;1;11;1;13;6; ; ; ; ; ; ;365
22697;49;1;2021;1;11;1;14;6; ; ; ; ; ; ;365
22697;49;1;2021;1;11;1;15;6; ; ; ; ; ; ;365
22697;49;1;2021;1;11;1;16;6; ; ; ; ; ; ;365
22697;49;1;2021;1;11;1;17;6; ; ; ; ; ; ;365
22697;49;1;2021;1;11;1;18;6; ; ; ; ; ; ;365
22697;49;1;2021;1;11;1;19;6; ; ; ; ; ; ;365
22697;49;1;2021;1;11;1;20;6; ; ; ; ; ; ;365
22697;57;1;2021;1;11;1;1;6; ; ; ; ; ; ;1577
22697;57;1;2021;1;11;1;2;6; ; ; ; ; ; ;1577
22697;57;1;2021;1;11;1;3;6; ; ; ; ; ; ;1577
22697;57;1;2021;1;11;1;4;6; ; ; ; ; ; ;1577
22697;57;1;2021;1;11;1;5;6; ; ; ; ; ; ;1577
22697;57;1;2021;1;11;1;6;6; ; ; ; ; ; ;1577
22697;57;1;2021;1;11;1;7;6; ; ; ; ; ; ;1577
22697;57;1;2021;1;11;1;8;6; ; ; ; ; ; ;1577
22697;57;1;2021;1;11;1;9;6; ; ; ; ; ; ;1577
22697;57;1;2021;1;11;1;10;6; ; ; ; ; ; ;1577
22697;57;1;2021;1;11;1;11;6; ; ; ; ; ; ;1577
22697;57;1;2021;1;11;1;12;6; ; ; ; ; ; ;1577
22697;57;1;2021;1;11;1;13;6; ; ; ; ; ; ;1577
22697;57;1;2021;1;11;1;14;6; ; ; ; ; ; ;1577
22697;57;1;2021;1;11;1;15;6; ; ; ; ; ; ;1577
22697;57;1;2021;1;11;1;16;6; ; ; ; ; ; ;1577
22697;57;1;2021;1;11;1;17;6; ; ; ; ; ; ;1577
22697;57;1;2021;1;11;1;18;6; ; ; ; ; ; ;1577
22697;57;1;2021;1;11;1;19;6; ; ; ; ; ; ;1577
22697;57;1;2021;1;11;1;20;6; ; ; ; ; ; ;1577
22753;22;1;2021;1;11;1;1;6; ; ; ; ; ; ;2833
22753;22;1;2021;1;11;1;2;6; ; ; ; ; ; ;2833
22753;22;1;2021;1;11;1;3;6; ; ; ; ; ; ;2833
22753;22;1;2021;1;11;1;4;6; ; ; ; ; ; ;2833
22753;22;1;2021;1;11;1;5;6; ; ; ; ; ; ;2833
22753;22;1;2021;1;11;1;6;6; ; ; ; ; ; ;2833
22753;22;1;2021;1;11;1;7;6; ; ; ; ; ; ;2833
22753;22;1;2021;1;11;1;8;6; ; ; ; ; ; ;2833
22753;22;1;2021;1;11;1;9;6; ; ; ; ; ; ;2833
22753;22;1;2021;1;11;1;10;6; ; ; ; ; ; ;2833
22753;22;1;2021;1;11;1;11;6; ; ; ; ; ; ;2833
22753;22;1;2021;1;11;1;12;6; ; ; ; ; ; ;2833
22753;22;1;2021;1;11;1;13;6; ; ; ; ; ; ;2833
22753;22;1;2021;1;11;1;14;6; ; ; ; ; ; ;2833
22753;22;1;2021;1;11;1;15;6; ; ; ; ; ; ;2833
22753;22;1;2021;1;11;1;16;6; ; ; ; ; ; ;2833
22753;22;1;2021;1;11;1;17;6; ; ; ; ; ; ;2833
22753;22;1;2021;1;11;1;18;6; ; ; ; ; ; ;2833
22753;22;1;2021;1;11;1;19;6; ; ; ; ; ; ;2833
22753;22;1;2021;1;11;1;20;6; ; ; ; ; ; ;2833
22753;34;1;2021;1;11;1;1;1;7;6;1;2;1;6;2968
22753;34;1;2021;1;11;1;2;6; ; ; ; ; ; ;2968
22753;34;1;2021;1;11;1;3;6; ; ; ; ; ; ;2968
22753;34;1;2021;1;11;1;4;6; ; ; ; ; ; ;2968
22753;34;1;2021;1;11;1;5;6; ; ; ; ; ; ;2968
22753;34;1;2021;1;11;1;6;6; ; ; ; ; ; ;2968
22753;34;1;2021;1;11;1;7;6; ; ; ; ; ; ;2968
22753;34;1;2021;1;11;1;8;6; ; ; ; ; ; ;2968
22753;34;1;2021;1;11;1;9;6; ; ; ; ; ; ;2968
22753;34;1;2021;1;11;1;10;6; ; ; ; ; ; ;2968
22753;34;1;2021;1;11;1;11;6; ; ; ; ; ; ;2968
22753;34;1;2021;1;11;1;12;6; ; ; ; ; ; ;2968
22753;34;1;2021;1;11;1;13;1;2;6;1;2;1;6;2968
22753;34;1;2021;1;11;1;14;6; ; ; ; ; ; ;2968
22753;34;1;2021;1;11;1;15;6; ; ; ; ; ; ;2968
22753;34;1;2021;1;11;1;16;6; ; ; ; ; ; ;2968
22753;34;1;2021;1;11;1;17;6; ; ; ; ; ; ;2968
22753;34;1;2021;1;11;1;18;1;4;1;1;3;2;6;2968
22753;34;1;2021;1;11;1;19;6; ; ; ; ; ; ;2968
22753;34;1;2021;1;11;1;20;6; ; ; ; ; ; ;2968
22753;39;1;2021;1;11;1;1;1;1;1;1;3;3;6;766
22753;39;1;2021;1;11;1;2;1;1;1;1;3;3;6;766
22753;39;1;2021;1;11;1;3;1;1;1;1;3;3;6;766
22753;39;1;2021;1;11;1;4;6; ; ; ; ; ; ;766
22753;39;1;2021;1;11;1;5;1;1;1;1;2;3;6;766
22753;39;1;2021;1;11;1;6;6; ; ; ; ; ; ;766
22753;39;1;2021;1;11;1;7;6; ; ; ; ; ; ;766
22753;39;1;2021;1;11;1;8;6; ; ; ; ; ; ;766
22753;39;1;2021;1;11;1;9;6; ; ; ; ; ; ;766
22753;39;1;2021;1;11;1;10;1;7;1;1;1;3;6;766
22753;39;1;2021;1;11;1;11;6; ; ; ; ; ; ;766
22753;39;1;2021;1;11;1;12;1;11;6;2;3;3;6;766
22753;39;1;2021;1;11;1;13;1;1;1;1;3;3;6;766
22753;39;1;2021;1;11;1;14;6; ; ; ; ; ; ;766
22753;39;1;2021;1;11;1;15;6; ; ; ; ; ; ;766
22753;39;1;2021;1;11;1;16;6; ; ; ; ; ; ;766
22753;39;1;2021;1;11;1;17;1;7;1;2;3;3;6;766
22753;39;1;2021;1;11;1;18;1;7;1;2;3;3;6;766
22753;39;1;2021;1;11;1;19;1;7;1;2;3;3;6;766
22753;39;1;2021;1;11;1;20;6; ; ; ; ; ; ;766
22753;40;1;2021;1;11;1;1;6; ; ; ; ; ; ;1856
22753;40;1;2021;1;11;1;2;6; ; ; ; ; ; ;1856
22753;40;1;2021;1;11;1;3;6; ; ; ; ; ; ;1856
22753;40;1;2021;1;11;1;4;6; ; ; ; ; ; ;1856
22753;40;1;2021;1;11;1;5;6; ; ; ; ; ; ;1856
22753;40;1;2021;1;11;1;6;6; ; ; ; ; ; ;1856
22753;40;1;2021;1;11;1;7;6; ; ; ; ; ; ;1856
22753;40;1;2021;1;11;1;8;6; ; ; ; ; ; ;1856
22753;40;1;2021;1;11;1;9;6; ; ; ; ; ; ;1856
22753;40;1;2021;1;11;1;10;6; ; ; ; ; ; ;1856
22753;40;1;2021;1;11;1;11;6; ; ; ; ; ; ;1856
22753;40;1;2021;1;11;1;12;6; ; ; ; ; ; ;1856
22753;40;1;2021;1;11;1;13;6; ; ; ; ; ; ;1856
22753;40;1;2021;1;11;1;14;6; ; ; ; ; ; ;1856
22753;40;1;2021;1;11;1;15;6; ; ; ; ; ; ;1856
22753;40;1;2021;1;11;1;16;6; ; ; ; ; ; ;1856
22753;40;1;2021;1;11;1;17;6; ; ; ; ; ; ;1856
22753;40;1;2021;1;11;1;18;6; ; ; ; ; ; ;1856
22753;40;1;2021;1;11;1;19;6; ; ; ; ; ; ;1856
22753;40;1;2021;1;11;1;20;6; ; ; ; ; ; ;1856
22753;63;1;2021;1;11;1;1;6; ; ; ; ; ; ;907
22753;63;1;2021;1;11;1;2;6; ; ; ; ; ; ;907
22753;63;1;2021;1;11;1;3;6; ; ; ; ; ; ;907
22753;63;1;2021;1;11;1;4;6; ; ; ; ; ; ;907
22753;63;1;2021;1;11;1;5;6; ; ; ; ; ; ;907
22753;63;1;2021;1;11;1;6;6; ; ; ; ; ; ;907
22753;63;1;2021;1;11;1;7;6; ; ; ; ; ; ;907
22753;63;1;2021;1;11;1;8;6; ; ; ; ; ; ;907
22753;63;1;2021;1;11;1;9;6; ; ; ; ; ; ;907
22753;63;1;2021;1;11;1;10;6; ; ; ; ; ; ;907
22753;63;1;2021;1;11;1;11;6; ; ; ; ; ; ;907
22753;63;1;2021;1;11;1;12;6; ; ; ; ; ; ;907
22753;63;1;2021;1;11;1;13;6; ; ; ; ; ; ;907
22753;63;1;2021;1;11;1;14;6; ; ; ; ; ; ;907
22753;63;1;2021;1;11;1;15;6; ; ; ; ; ; ;907
22753;63;1;2021;1;11;1;16;6; ; ; ; ; ; ;907
22753;63;1;2021;1;11;1;17;6; ; ; ; ; ; ;907
22753;63;1;2021;1;11;1;18;6; ; ; ; ; ; ;907
22753;63;1;2021;1;11;1;19;6; ; ; ; ; ; ;907
22753;63;1;2021;1;11;1;20;6; ; ; ; ; ; ;907
22753;69;1;2021;1;11;1;1;6; ; ; ; ; ; ;907
22753;69;1;2021;1;11;1;2;1;2;6;1;1;1;6;907
22753;69;1;2021;1;11;1;3;6; ; ; ; ; ; ;907
22753;69;1;2021;1;11;1;4;6; ; ; ; ; ; ;907
22753;69;1;2021;1;11;1;5;6; ; ; ; ; ; ;907
22753;69;1;2021;1;11;1;6;6; ; ; ; ; ; ;907
22753;69;1;2021;1;11;1;7;6; ; ; ; ; ; ;907
22753;69;1;2021;1;11;1;8;6; ; ; ; ; ; ;907
22753;69;1;2021;1;11;1;9;6; ; ; ; ; ; ;907
22753;69;1;2021;1;11;1;10;6; ; ; ; ; ; ;907
22753;69;1;2021;1;11;1;11;6; ; ; ; ; ; ;907
22753;69;1;2021;1;11;1;12;6; ; ; ; ; ; ;907
22753;69;1;2021;1;11;1;13;6; ; ; ; ; ; ;907
22753;69;1;2021;1;11;1;14;6; ; ; ; ; ; ;907
22753;69;1;2021;1;11;1;15;6; ; ; ; ; ; ;907
22753;69;1;2021;1;11;1;16;6; ; ; ; ; ; ;907
22753;69;1;2021;1;11;1;17;6; ; ; ; ; ; ;907
22753;69;1;2021;1;11;1;18;6; ; ; ; ; ; ;907
22753;69;1;2021;1;11;1;19;6; ; ; ; ; ; ;907
22753;69;1;2021;1;11;1;20;6; ; ; ; ; ; ;907
22753;74;1;2021;1;11;1;1;6; ; ; ; ; ; ;873
22753;74;1;2021;1;11;1;2;1;2;6;1;3;1;6;873
22753;74;1;2021;1;11;1;3;6; ; ; ; ; ; ;873
22753;74;1;2021;1;11;1;4;6; ; ; ; ; ; ;873
22753;74;1;2021;1;11;1;5;6; ; ; ; ; ; ;873
22753;74;1;2021;1;11;1;6;6; ; ; ; ; ; ;873
22753;74;1;2021;1;11;1;7;6; ; ; ; ; ; ;873
22753;74;1;2021;1;11;1;8;1;2;6;1;2;2;6;873
22753;74;1;2021;1;11;1;9;6; ; ; ; ; ; ;873
22753;74;1;2021;1;11;1;10;6; ; ; ; ; ; ;873
22753;74;1;2021;1;11;1;11;6; ; ; ; ; ; ;873
22753;74;1;2021;1;11;1;12;6; ; ; ; ; ; ;873
22753;74;1;2021;1;11;1;13;1;2;6;1;3;2;6;873
22753;74;1;2021;1;11;1;14;6; ; ; ; ; ; ;873
22753;74;1;2021;1;11;1;15;6; ; ; ; ; ; ;873
22753;74;1;2021;1;11;1;16;6; ; ; ; ; ; ;873
22753;74;1;2021;1;11;1;17;6; ; ; ; ; ; ;873
22753;74;1;2021;1;11;1;18;6; ; ; ; ; ; ;873
22753;74;1;2021;1;11;1;19;6; ; ; ; ; ; ;873
22753;74;1;2021;1;11;1;20;6; ; ; ; ; ; ;873
22807;8;1;2021;1;11;1;1;6; ; ; ; ; ; ;1398
22807;8;1;2021;1;11;1;2;1;2;6;1;2;1;6;1398
22807;8;1;2021;1;11;1;3;6; ; ; ; ; ; ;1398
22807;8;1;2021;1;11;1;4;6; ; ; ; ; ; ;1398
22807;8;1;2021;1;11;1;5;6; ; ; ; ; ; ;1398
22807;8;1;2021;1;11;1;6;6; ; ; ; ; ; ;1398
22807;8;1;2021;1;11;1;7;6; ; ; ; ; ; ;1398
22807;8;1;2021;1;11;1;8;6; ; ; ; ; ; ;1398
22807;8;1;2021;1;11;1;9;6; ; ; ; ; ; ;1398
22807;8;1;2021;1;11;1;10;6; ; ; ; ; ; ;1398
22807;8;1;2021;1;11;1;11;6; ; ; ; ; ; ;1398
22807;8;1;2021;1;11;1;12;6; ; ; ; ; ; ;1398
22807;8;1;2021;1;11;1;13;6; ; ; ; ; ; ;1398
22807;8;1;2021;1;11;1;14;6; ; ; ; ; ; ;1398
22807;8;1;2021;1;11;1;15;6; ; ; ; ; ; ;1398
22807;8;1;2021;1;11;1;16;6; ; ; ; ; ; ;1398
22807;8;1;2021;1;11;1;17;6; ; ; ; ; ; ;1398
22807;8;1;2021;1;11;1;18;6; ; ; ; ; ; ;1398
22807;8;1;2021;1;11;1;19;6; ; ; ; ; ; ;1398
22807;8;1;2021;1;11;1;20;6; ; ; ; ; ; ;1398
22807;12;1;2021;1;11;1;1;6; ; ; ; ; ; ;624
22807;12;1;2021;1;11;1;2;6; ; ; ; ; ; ;624
22807;12;1;2021;1;11;1;3;6; ; ; ; ; ; ;624
22807;12;1;2021;1;11;1;4;6; ; ; ; ; ; ;624
22807;12;1;2021;1;11;1;5;6; ; ; ; ; ; ;624
22807;12;1;2021;1;11;1;6;6; ; ; ; ; ; ;624
22807;12;1;2021;1;11;1;7;6; ; ; ; ; ; ;624
22807;12;1;2021;1;11;1;8;6; ; ; ; ; ; ;624
22807;12;1;2021;1;11;1;9;6; ; ; ; ; ; ;624
22807;12;1;2021;1;11;1;10;6; ; ; ; ; ; ;624
22807;12;1;2021;1;11;1;11;6; ; ; ; ; ; ;624
22807;12;1;2021;1;11;1;12;6; ; ; ; ; ; ;624
22807;12;1;2021;1;11;1;13;6; ; ; ; ; ; ;624
22807;12;1;2021;1;11;1;14;6; ; ; ; ; ; ;624
22807;12;1;2021;1;11;1;15;6; ; ; ; ; ; ;624
22807;12;1;2021;1;11;1;16;6; ; ; ; ; ; ;624
22807;12;1;2021;1;11;1;17;6; ; ; ; ; ; ;624
22807;12;1;2021;1;11;1;18;6; ; ; ; ; ; ;624
22807;12;1;2021;1;11;1;19;6; ; ; ; ; ; ;624
22807;12;1;2021;1;11;1;20;6; ; ; ; ; ; ;624
22807;17;1;2021;1;11;1;1;1;2;6;1;3;2;6;624
22807;17;1;2021;1;11;1;2;1;2;6;1;3;2;6;624
22807;17;1;2021;1;11;1;3;6; ; ; ; ; ; ;624
22807;17;1;2021;1;11;1;4;6; ; ; ; ; ; ;624
22807;17;1;2021;1;11;1;5;6; ; ; ; ; ; ;624
22807;17;1;2021;1;11;1;6;6; ; ; ; ; ; ;624
22807;17;1;2021;1;11;1;7;6; ; ; ; ; ; ;624
22807;17;1;2021;1;11;1;8;6; ; ; ; ; ; ;624
22807;17;1;2021;1;11;1;9;1;2;6;1;3;2;6;624
