UPM;NVIVI;NHOGA;ANIO;AREA;DPTOV;ESTGEO;L1011;P1011;P1012;P1013;P1014;FEX_MUJER
22861;46;1;2021;1;11;1;3;6; ; ; ;839
22861;46;1;2021;1;11;1;4;6; ; ; ;839
22861;46;1;2021;1;11;1;5;6; ; ; ;839
22861;46;1;2021;1;11;1;6;6; ; ; ;839
22861;46;1;2021;1;11;1;7;6; ; ; ;839
22861;46;1;2021;1;11;1;8;6; ; ; ;839
22861;46;1;2021;1;11;1;9;6; ; ; ;839
22861;46;1;2021;1;11;1;10;6; ; ; ;839
22861;46;1;2021;1;11;1;11;6; ; ; ;839
22861;46;1;2021;1;11;1;12;6; ; ; ;839
22861;46;1;2021;1;11;1;13;6; ; ; ;839
22861;46;1;2021;1;11;1;14;1;2;3;6;839
22861;46;1;2021;1;11;1;15;6; ; ; ;839
22861;46;1;2021;1;11;1;16;6; ; ; ;839
22861;46;1;2021;1;11;1;17;6; ; ; ;839
22861;46;1;2021;1;11;1;18;6; ; ; ;839
22861;46;1;2021;1;11;1;19;6; ; ; ;839
22861;46;1;2021;1;11;1;20;6; ; ; ;839
22861;46;1;2021;1;11;1;21;6; ; ; ;839
22861;46;1;2021;1;11;1;22;6; ; ; ;839
22861;46;1;2021;1;11;1;23;6; ; ; ;839
22861;46;1;2021;1;11;1;24;6; ; ; ;839
22918;31;1;2021;1;11;1;1;6; ; ; ;3326
22918;31;1;2021;1;11;1;2;6; ; ; ;3326
22918;31;1;2021;1;11;1;3;6; ; ; ;3326
22918;31;1;2021;1;11;1;4;6; ; ; ;3326
22918;31;1;2021;1;11;1;5;6; ; ; ;3326
22918;31;1;2021;1;11;1;6;6; ; ; ;3326
22918;31;1;2021;1;11;1;7;6; ; ; ;3326
22918;31;1;2021;1;11;1;8;6; ; ; ;3326
22918;31;1;2021;1;11;1;9;6; ; ; ;3326
22918;31;1;2021;1;11;1;10;6; ; ; ;3326
22918;31;1;2021;1;11;1;11;6; ; ; ;3326
22918;31;1;2021;1;11;1;12;6; ; ; ;3326
22918;31;1;2021;1;11;1;13;6; ; ; ;3326
22918;31;1;2021;1;11;1;14;6; ; ; ;3326
22918;31;1;2021;1;11;1;15;6; ; ; ;3326
22918;31;1;2021;1;11;1;16;6; ; ; ;3326
22918;31;1;2021;1;11;1;17;6; ; ; ;3326
22918;31;1;2021;1;11;1;18;6; ; ; ;3326
22918;31;1;2021;1;11;1;19;6; ; ; ;3326
22918;31;1;2021;1;11;1;20;6; ; ; ;3326
22918;31;1;2021;1;11;1;21;6; ; ; ;3326
22918;31;1;2021;1;11;1;22;6; ; ; ;3326
22918;31;1;2021;1;11;1;23;6; ; ; ;3326
22918;31;1;2021;1;11;1;24;6; ; ; ;3326
22975;17;1;2021;1;11;1;1;6; ; ; ;360
22975;17;1;2021;1;11;1;2;6; ; ; ;360
22975;17;1;2021;1;11;1;3;1;2;1;1;360
22975;17;1;2021;1;11;1;4;6; ; ; ;360
22975;17;1;2021;1;11;1;5;1;3;1;1;360
22975;17;1;2021;1;11;1;6;1;2;1;1;360
22975;17;1;2021;1;11;1;7;6; ; ; ;360
22975;17;1;2021;1;11;1;8;6; ; ; ;360
22975;17;1;2021;1;11;1;9;6; ; ; ;360
22975;17;1;2021;1;11;1;10;6; ; ; ;360
22975;17;1;2021;1;11;1;11;6; ; ; ;360
22975;17;1;2021;1;11;1;12;6; ; ; ;360
22975;17;1;2021;1;11;1;13;6; ; ; ;360
22975;17;1;2021;1;11;1;14;6; ; ; ;360
22975;17;1;2021;1;11;1;15;1;2;1;1;360
22975;17;1;2021;1;11;1;16;1;1;2;1;360
22975;17;1;2021;1;11;1;17;1;1;2;1;360
22975;17;1;2021;1;11;1;18;1;1;2;1;360
22975;17;1;2021;1;11;1;19;6; ; ; ;360
22975;17;1;2021;1;11;1;20;6; ; ; ;360
22975;17;1;2021;1;11;1;21;6; ; ; ;360
22975;17;1;2021;1;11;1;22;6; ; ; ;360
22975;17;1;2021;1;11;1;23;6; ; ; ;360
22975;17;1;2021;1;11;1;24;6; ; ; ;360
22975;26;1;2021;1;11;1;1;6; ; ; ;276
22975;26;1;2021;1;11;1;2;6; ; ; ;276
22975;26;1;2021;1;11;1;3;6; ; ; ;276
22975;26;1;2021;1;11;1;4;6; ; ; ;276
22975;26;1;2021;1;11;1;5;6; ; ; ;276
22975;26;1;2021;1;11;1;6;6; ; ; ;276
22975;26;1;2021;1;11;1;7;6; ; ; ;276
22975;26;1;2021;1;11;1;8;6; ; ; ;276
22975;26;1;2021;1;11;1;9;6; ; ; ;276
22975;26;1;2021;1;11;1;10;6; ; ; ;276
22975;26;1;2021;1;11;1;11;6; ; ; ;276
22975;26;1;2021;1;11;1;12;6; ; ; ;276
22975;26;1;2021;1;11;1;13;6; ; ; ;276
22975;26;1;2021;1;11;1;14;6; ; ; ;276
22975;26;1;2021;1;11;1;15;6; ; ; ;276
22975;26;1;2021;1;11;1;16;6; ; ; ;276
22975;26;1;2021;1;11;1;17;6; ; ; ;276
22975;26;1;2021;1;11;1;18;6; ; ; ;276
22975;26;1;2021;1;11;1;19;6; ; ; ;276
22975;26;1;2021;1;11;1;20;6; ; ; ;276
22975;26;1;2021;1;11;1;21;6; ; ; ;276
22975;26;1;2021;1;11;1;22;6; ; ; ;276
22975;26;1;2021;1;11;1;23;6; ; ; ;276
22975;26;1;2021;1;11;1;24;6; ; ; ;276
22975;27;1;2021;1;11;1;1;6; ; ; ;393
22975;27;1;2021;1;11;1;2;6; ; ; ;393
22975;27;1;2021;1;11;1;3;6; ; ; ;393
22975;27;1;2021;1;11;1;4;6; ; ; ;393
22975;27;1;2021;1;11;1;5;6; ; ; ;393
22975;27;1;2021;1;11;1;6;6; ; ; ;393
22975;27;1;2021;1;11;1;7;6; ; ; ;393
22975;27;1;2021;1;11;1;8;6; ; ; ;393
22975;27;1;2021;1;11;1;9;6; ; ; ;393
22975;27;1;2021;1;11;1;10;6; ; ; ;393
22975;27;1;2021;1;11;1;11;6; ; ; ;393
22975;27;1;2021;1;11;1;12;6; ; ; ;393
22975;27;1;2021;1;11;1;13;6; ; ; ;393
22975;27;1;2021;1;11;1;14;6; ; ; ;393
22975;27;1;2021;1;11;1;15;6; ; ; ;393
22975;27;1;2021;1;11;1;16;6; ; ; ;393
22975;27;1;2021;1;11;1;17;6; ; ; ;393
22975;27;1;2021;1;11;1;18;6; ; ; ;393
22975;27;1;2021;1;11;1;19;6; ; ; ;393
22975;27;1;2021;1;11;1;20;6; ; ; ;393
22975;27;1;2021;1;11;1;21;6; ; ; ;393
22975;27;1;2021;1;11;1;22;6; ; ; ;393
22975;27;1;2021;1;11;1;23;6; ; ; ;393
22975;27;1;2021;1;11;1;24;6; ; ; ;393
22975;29;1;2021;1;11;1;1;1;2;2;6;346
22975;29;1;2021;1;11;1;2;1;3;2;6;346
22975;29;1;2021;1;11;1;3;1;3;3;1;346
22975;29;1;2021;1;11;1;4;6; ; ; ;346
22975;29;1;2021;1;11;1;5;1;3;3;1;346
22975;29;1;2021;1;11;1;6;1;3;3;1;346
22975;29;1;2021;1;11;1;7;1;2;2;1;346
22975;29;1;2021;1;11;1;8;6; ; ; ;346
22975;29;1;2021;1;11;1;9;6; ; ; ;346
22975;29;1;2021;1;11;1;10;6; ; ; ;346
22975;29;1;2021;1;11;1;11;1;3;3;1;346
22975;29;1;2021;1;11;1;12;1;3;3;1;346
22975;29;1;2021;1;11;1;13;6; ; ; ;346
22975;29;1;2021;1;11;1;14;1;2;3;1;346
22975;29;1;2021;1;11;1;15;1;2;3;1;346
22975;29;1;2021;1;11;1;16;1;3;3;1;346
22975;29;1;2021;1;11;1;17;1;3;3;1;346
22975;29;1;2021;1;11;1;18;1;1;3;1;346
22975;29;1;2021;1;11;1;19;1;1;2;1;346
22975;29;1;2021;1;11;1;20;6; ; ; ;346
22975;29;1;2021;1;11;1;21;6; ; ; ;346
22975;29;1;2021;1;11;1;22;6; ; ; ;346
22975;29;1;2021;1;11;1;23;1;2;2;6;346
22975;29;1;2021;1;11;1;24;6; ; ; ;346
22975;36;1;2021;1;11;1;1;6; ; ; ;304
22975;36;1;2021;1;11;1;2;6; ; ; ;304
22975;36;1;2021;1;11;1;3;6; ; ; ;304
22975;36;1;2021;1;11;1;4;6; ; ; ;304
22975;36;1;2021;1;11;1;5;6; ; ; ;304
22975;36;1;2021;1;11;1;6;6; ; ; ;304
22975;36;1;2021;1;11;1;7;6; ; ; ;304
22975;36;1;2021;1;11;1;8;6; ; ; ;304
22975;36;1;2021;1;11;1;9;6; ; ; ;304
22975;36;1;2021;1;11;1;10;6; ; ; ;304
22975;36;1;2021;1;11;1;11;6; ; ; ;304
22975;36;1;2021;1;11;1;12;6; ; ; ;304
22975;36;1;2021;1;11;1;13;6; ; ; ;304
22975;36;1;2021;1;11;1;14;6; ; ; ;304
22975;36;1;2021;1;11;1;15;6; ; ; ;304
22975;36;1;2021;1;11;1;16;6; ; ; ;304
22975;36;1;2021;1;11;1;17;6; ; ; ;304
22975;36;1;2021;1;11;1;18;6; ; ; ;304
22975;36;1;2021;1;11;1;19;6; ; ; ;304
22975;36;1;2021;1;11;1;20;6; ; ; ;304
22975;36;1;2021;1;11;1;21;6; ; ; ;304
22975;36;1;2021;1;11;1;22;6; ; ; ;304
22975;36;1;2021;1;11;1;23;6; ; ; ;304
22975;36;1;2021;1;11;1;24;6; ; ; ;304
22975;63;1;2021;1;11;1;1;6; ; ; ;608
22975;63;1;2021;1;11;1;2;6; ; ; ;608
22975;63;1;2021;1;11;1;3;6; ; ; ;608
22975;63;1;2021;1;11;1;4;6; ; ; ;608
22975;63;1;2021;1;11;1;5;6; ; ; ;608
22975;63;1;2021;1;11;1;6;6; ; ; ;608
22975;63;1;2021;1;11;1;7;6; ; ; ;608
22975;63;1;2021;1;11;1;8;6; ; ; ;608
22975;63;1;2021;1;11;1;9;6; ; ; ;608
22975;63;1;2021;1;11;1;10;6; ; ; ;608
22975;63;1;2021;1;11;1;11;6; ; ; ;608
22975;63;1;2021;1;11;1;12;6; ; ; ;608
22975;63;1;2021;1;11;1;13;6; ; ; ;608
22975;63;1;2021;1;11;1;14;6; ; ; ;608
22975;63;1;2021;1;11;1;15;6; ; ; ;608
22975;63;1;2021;1;11;1;16;6; ; ; ;608
22975;63;1;2021;1;11;1;17;6; ; ; ;608
22975;63;1;2021;1;11;1;18;6; ; ; ;608
22975;63;1;2021;1;11;1;19;6; ; ; ;608
22975;63;1;2021;1;11;1;20;6; ; ; ;608
22975;63;1;2021;1;11;1;21;6; ; ; ;608
22975;63;1;2021;1;11;1;22;6; ; ; ;608
22975;63;1;2021;1;11;1;23;6; ; ; ;608
22975;63;1;2021;1;11;1;24;6; ; ; ;608
23031;22;1;2021;1;11;1;1;6; ; ; ;637
23031;22;1;2021;1;11;1;2;1;2;2;1;637
23031;22;1;2021;1;11;1;3;1;3;3;1;637
23031;22;1;2021;1;11;1;4;1;2;3;1;637
23031;22;1;2021;1;11;1;5;1;2;2;1;637
23031;22;1;2021;1;11;1;6;1;1;2;1;637
23031;22;1;2021;1;11;1;7;1;1;2;1;637
23031;22;1;2021;1;11;1;8;6; ; ; ;637
23031;22;1;2021;1;11;1;9;6; ; ; ;637
23031;22;1;2021;1;11;1;10;6; ; ; ;637
23031;22;1;2021;1;11;1;11;6; ; ; ;637
23031;22;1;2021;1;11;1;12;6; ; ; ;637
23031;22;1;2021;1;11;1;13;6; ; ; ;637
23031;22;1;2021;1;11;1;14;6; ; ; ;637
23031;22;1;2021;1;11;1;15;6; ; ; ;637
23031;22;1;2021;1;11;1;16;6; ; ; ;637
23031;22;1;2021;1;11;1;17;6; ; ; ;637
23031;22;1;2021;1;11;1;18;6; ; ; ;637
23031;22;1;2021;1;11;1;19;6; ; ; ;637
23031;22;1;2021;1;11;1;20;6; ; ; ;637
23031;22;1;2021;1;11;1;21;6; ; ; ;637
23031;22;1;2021;1;11;1;22;6; ; ; ;637
23031;22;1;2021;1;11;1;23;6; ; ; ;637
23031;22;1;2021;1;11;1;24;6; ; ; ;637
23031;40;1;2021;1;11;1;1;6; ; ; ;637
23031;40;1;2021;1;11;1;2;6; ; ; ;637
23031;40;1;2021;1;11;1;3;6; ; ; ;637
23031;40;1;2021;1;11;1;4;6; ; ; ;637
23031;40;1;2021;1;11;1;5;6; ; ; ;637
23031;40;1;2021;1;11;1;6;1;2;1;6;637
23031;40;1;2021;1;11;1;7;6; ; ; ;637
23031;40;1;2021;1;11;1;8;6; ; ; ;637
23031;40;1;2021;1;11;1;9;1;2;1;6;637
23031;40;1;2021;1;11;1;10;6; ; ; ;637
23031;40;1;2021;1;11;1;11;6; ; ; ;637
23031;40;1;2021;1;11;1;12;6; ; ; ;637
23031;40;1;2021;1;11;1;13;6; ; ; ;637
23031;40;1;2021;1;11;1;14;6; ; ; ;637
23031;40;1;2021;1;11;1;15;6; ; ; ;637
23031;40;1;2021;1;11;1;16;6; ; ; ;637
23031;40;1;2021;1;11;1;17;6; ; ; ;637
23031;40;1;2021;1;11;1;18;6; ; ; ;637
23031;40;1;2021;1;11;1;19;6; ; ; ;637
23031;40;1;2021;1;11;1;20;6; ; ; ;637
23031;40;1;2021;1;11;1;21;6; ; ; ;637
23031;40;1;2021;1;11;1;22;6; ; ; ;637
23031;40;1;2021;1;11;1;23;6; ; ; ;637
23031;40;1;2021;1;11;1;24;6; ; ; ;637
23031;49;1;2021;1;11;1;1;6; ; ; ;283
23031;49;1;2021;1;11;1;2;6; ; ; ;283
23031;49;1;2021;1;11;1;3;6; ; ; ;283
23031;49;1;2021;1;11;1;4;6; ; ; ;283
23031;49;1;2021;1;11;1;5;6; ; ; ;283
23031;49;1;2021;1;11;1;6;6; ; ; ;283
23031;49;1;2021;1;11;1;7;6; ; ; ;283
23031;49;1;2021;1;11;1;8;6; ; ; ;283
23031;49;1;2021;1;11;1;9;6; ; ; ;283
23031;49;1;2021;1;11;1;10;6; ; ; ;283
23031;49;1;2021;1;11;1;11;6; ; ; ;283
23031;49;1;2021;1;11;1;12;6; ; ; ;283
23031;49;1;2021;1;11;1;13;6; ; ; ;283
23031;49;1;2021;1;11;1;14;6; ; ; ;283
23031;49;1;2021;1;11;1;15;6; ; ; ;283
23031;49;1;2021;1;11;1;16;6; ; ; ;283
23031;49;1;2021;1;11;1;17;6; ; ; ;283
23031;49;1;2021;1;11;1;18;6; ; ; ;283
23031;49;1;2021;1;11;1;19;6; ; ; ;283
23031;49;1;2021;1;11;1;20;6; ; ; ;283
23031;49;1;2021;1;11;1;21;6; ; ; ;283
23031;49;1;2021;1;11;1;22;6; ; ; ;283
23031;49;1;2021;1;11;1;23;6; ; ; ;283
23031;49;1;2021;1;11;1;24;6; ; ; ;283
23085;4;1;2021;1;11;1;1;6; ; ; ;514
23085;4;1;2021;1;11;1;2;6; ; ; ;514
23085;4;1;2021;1;11;1;3;6; ; ; ;514
23085;4;1;2021;1;11;1;4;6; ; ; ;514
23085;4;1;2021;1;11;1;5;6; ; ; ;514
23085;4;1;2021;1;11;1;6;6; ; ; ;514
23085;4;1;2021;1;11;1;7;6; ; ; ;514
23085;4;1;2021;1;11;1;8;6; ; ; ;514
23085;4;1;2021;1;11;1;9;6; ; ; ;514
23085;4;1;2021;1;11;1;10;6; ; ; ;514
23085;4;1;2021;1;11;1;11;6; ; ; ;514
23085;4;1;2021;1;11;1;12;6; ; ; ;514
23085;4;1;2021;1;11;1;13;6; ; ; ;514
23085;4;1;2021;1;11;1;14;6; ; ; ;514
23085;4;1;2021;1;11;1;15;6; ; ; ;514
23085;4;1;2021;1;11;1;16;6; ; ; ;514
23085;4;1;2021;1;11;1;17;6; ; ; ;514
23085;4;1;2021;1;11;1;18;6; ; ; ;514
23085;4;1;2021;1;11;1;19;6; ; ; ;514
23085;4;1;2021;1;11;1;20;6; ; ; ;514
23085;4;1;2021;1;11;1;21;6; ; ; ;514
23085;4;1;2021;1;11;1;22;6; ; ; ;514
23085;4;1;2021;1;11;1;23;6; ; ; ;514
23085;4;1;2021;1;11;1;24;6; ; ; ;514
23085;28;1;2021;1;11;1;1;6; ; ; ;576
23085;28;1;2021;1;11;1;2;6; ; ; ;576
23085;28;1;2021;1;11;1;3;1;2;2;6;576
23085;28;1;2021;1;11;1;4;6; ; ; ;576
23085;28;1;2021;1;11;1;5;6; ; ; ;576
23085;28;1;2021;1;11;1;6;6; ; ; ;576
23085;28;1;2021;1;11;1;7;6; ; ; ;576
23085;28;1;2021;1;11;1;8;6; ; ; ;576
23085;28;1;2021;1;11;1;9;6; ; ; ;576
23085;28;1;2021;1;11;1;10;6; ; ; ;576
23085;28;1;2021;1;11;1;11;6; ; ; ;576
23085;28;1;2021;1;11;1;12;6; ; ; ;576
23085;28;1;2021;1;11;1;13;6; ; ; ;576
23085;28;1;2021;1;11;1;14;6; ; ; ;576
23085;28;1;2021;1;11;1;15;6; ; ; ;576
23085;28;1;2021;1;11;1;16;6; ; ; ;576
23085;28;1;2021;1;11;1;17;6; ; ; ;576
23085;28;1;2021;1;11;1;18;6; ; ; ;576
23085;28;1;2021;1;11;1;19;6; ; ; ;576
23085;28;1;2021;1;11;1;20;6; ; ; ;576
23085;28;1;2021;1;11;1;21;6; ; ; ;576
23085;28;1;2021;1;11;1;22;6; ; ; ;576
23085;28;1;2021;1;11;1;23;6; ; ; ;576
23085;28;1;2021;1;11;1;24;6; ; ; ;576
23085;32;1;2021;1;11;1;1;6; ; ; ;288
23085;32;1;2021;1;11;1;2;6; ; ; ;288
23085;32;1;2021;1;11;1;3;1;2;1;6;288
23085;32;1;2021;1;11;1;4;6; ; ; ;288
23085;32;1;2021;1;11;1;5;6; ; ; ;288
23085;32;1;2021;1;11;1;6;6; ; ; ;288
23085;32;1;2021;1;11;1;7;1;3;1;6;288
23085;32;1;2021;1;11;1;8;6; ; ; ;288
23085;32;1;2021;1;11;1;9;6; ; ; ;288
23085;32;1;2021;1;11;1;10;6; ; ; ;288
23085;32;1;2021;1;11;1;11;1;2;1;6;288
23085;32;1;2021;1;11;1;12;6; ; ; ;288
23085;32;1;2021;1;11;1;13;6; ; ; ;288
23085;32;1;2021;1;11;1;14;1;3;2;6;288
23085;32;1;2021;1;11;1;15;1;2;2;6;288
23085;32;1;2021;1;11;1;16;6; ; ; ;288
23085;32;1;2021;1;11;1;17;6; ; ; ;288
23085;32;1;2021;1;11;1;18;6; ; ; ;288
23085;32;1;2021;1;11;1;19;6; ; ; ;288
23085;32;1;2021;1;11;1;20;6; ; ; ;288
23085;32;1;2021;1;11;1;21;6; ; ; ;288
23085;32;1;2021;1;11;1;22;6; ; ; ;288
23085;32;1;2021;1;11;1;23;6; ; ; ;288
23085;32;1;2021;1;11;1;24;6; ; ; ;288
23085;37;1;2021;1;11;1;1;1;3;2;6;602
23085;37;1;2021;1;11;1;2;6; ; ; ;602
23085;37;1;2021;1;11;1;3;6; ; ; ;602
23085;37;1;2021;1;11;1;4;6; ; ; ;602
23085;37;1;2021;1;11;1;5;6; ; ; ;602
23085;37;1;2021;1;11;1;6;6; ; ; ;602
23085;37;1;2021;1;11;1;7;6; ; ; ;602
23085;37;1;2021;1;11;1;8;6; ; ; ;602
23085;37;1;2021;1;11;1;9;6; ; ; ;602
23085;37;1;2021;1;11;1;10;1;3;3;6;602
23085;37;1;2021;1;11;1;11;6; ; ; ;602
23085;37;1;2021;1;11;1;12;6; ; ; ;602
23085;37;1;2021;1;11;1;13;6; ; ; ;602
23085;37;1;2021;1;11;1;14;6; ; ; ;602
23085;37;1;2021;1;11;1;15;6; ; ; ;602
23085;37;1;2021;1;11;1;16;6; ; ; ;602
23085;37;1;2021;1;11;1;17;6; ; ; ;602
23085;37;1;2021;1;11;1;18;6; ; ; ;602
23085;37;1;2021;1;11;1;19;6; ; ; ;602
23085;37;1;2021;1;11;1;20;6; ; ; ;602
23085;37;1;2021;1;11;1;21;6; ; ; ;602
23085;37;1;2021;1;11;1;22;6; ; ; ;602
23085;37;1;2021;1;11;1;23;6; ; ; ;602
23085;37;1;2021;1;11;1;24;6; ; ; ;602
23085;40;1;2021;1;11;1;1;6; ; ; ;226
23085;40;1;2021;1;11;1;2;6; ; ; ;226
23085;40;1;2021;1;11;1;3;6; ; ; ;226
23085;40;1;2021;1;11;1;4;6; ; ; ;226
23085;40;1;2021;1;11;1;5;6; ; ; ;226
23085;40;1;2021;1;11;1;6;6; ; ; ;226
23085;40;1;2021;1;11;1;7;6; ; ; ;226
23085;40;1;2021;1;11;1;8;6; ; ; ;226
23085;40;1;2021;1;11;1;9;6; ; ; ;226
23085;40;1;2021;1;11;1;10;6; ; ; ;226
23085;40;1;2021;1;11;1;11;6; ; ; ;226
23085;40;1;2021;1;11;1;12;6; ; ; ;226
23085;40;1;2021;1;11;1;13;6; ; ; ;226
23085;40;1;2021;1;11;1;14;6; ; ; ;226
23085;40;1;2021;1;11;1;15;6; ; ; ;226
23085;40;1;2021;1;11;1;16;6; ; ; ;226
23085;40;1;2021;1;11;1;17;6; ; ; ;226
23085;40;1;2021;1;11;1;18;6; ; ; ;226
23085;40;1;2021;1;11;1;19;6; ; ; ;226
23085;40;1;2021;1;11;1;20;6; ; ; ;226
23085;40;1;2021;1;11;1;21;6; ; ; ;226
23085;40;1;2021;1;11;1;22;6; ; ; ;226
23085;40;1;2021;1;11;1;23;6; ; ; ;226
23085;40;1;2021;1;11;1;24;6; ; ; ;226
23138;8;1;2021;1;11;1;1;6; ; ; ;1188
23138;8;1;2021;1;11;1;2;6; ; ; ;1188
23138;8;1;2021;1;11;1;3;6; ; ; ;1188
23138;8;1;2021;1;11;1;4;6; ; ; ;1188
23138;8;1;2021;1;11;1;5;1;2;2;6;1188
23138;8;1;2021;1;11;1;6;6; ; ; ;1188
23138;8;1;2021;1;11;1;7;6; ; ; ;1188
23138;8;1;2021;1;11;1;8;6; ; ; ;1188
23138;8;1;2021;1;11;1;9;6; ; ; ;1188
23138;8;1;2021;1;11;1;10;6; ; ; ;1188
23138;8;1;2021;1;11;1;11;6; ; ; ;1188
23138;8;1;2021;1;11;1;12;6; ; ; ;1188
23138;8;1;2021;1;11;1;13;6; ; ; ;1188
23138;8;1;2021;1;11;1;14;6; ; ; ;1188
23138;8;1;2021;1;11;1;15;6; ; ; ;1188
23138;8;1;2021;1;11;1;16;6; ; ; ;1188
23138;8;1;2021;1;11;1;17;6; ; ; ;1188
23138;8;1;2021;1;11;1;18;6; ; ; ;1188
23138;8;1;2021;1;11;1;19;6; ; ; ;1188
23138;8;1;2021;1;11;1;20;6; ; ; ;1188
23138;8;1;2021;1;11;1;21;6; ; ; ;1188
23138;8;1;2021;1;11;1;22;6; ; ; ;1188
23138;8;1;2021;1;11;1;23;6; ; ; ;1188
23138;8;1;2021;1;11;1;24;6; ; ; ;1188
23138;62;1;2021;1;11;1;1;9;9;9;9;1027
23138;62;1;2021;1;11;1;2;9;9;9;9;1027
23138;62;1;2021;1;11;1;3;9;9;9;9;1027
23138;62;1;2021;1;11;1;4;9;9;9;9;1027
23138;62;1;2021;1;11;1;5;9;9;9;9;1027
23138;62;1;2021;1;11;1;6;9;9;9;9;1027
23138;62;1;2021;1;11;1;7;9;9;9;9;1027
23138;62;1;2021;1;11;1;8;9;9;9;9;1027
23138;62;1;2021;1;11;1;9;9;9;9;9;1027
23138;62;1;2021;1;11;1;10;9;9;9;9;1027
23138;62;1;2021;1;11;1;11;9;9;9;9;1027
23138;62;1;2021;1;11;1;12;9;9;9;9;1027
23138;62;1;2021;1;11;1;13;9;9;9;9;1027
23138;62;1;2021;1;11;1;14;9;9;9;9;1027
23138;62;1;2021;1;11;1;15;9;9;9;9;1027
23138;62;1;2021;1;11;1;16;9;9;9;9;1027
23138;62;1;2021;1;11;1;17;9;9;9;9;1027
23138;62;1;2021;1;11;1;18;9;9;9;9;1027
23138;62;1;2021;1;11;1;19;9;9;9;9;1027
23138;62;1;2021;1;11;1;20;9;9;9;9;1027
23138;62;1;2021;1;11;1;21;9;9;9;9;1027
23138;62;1;2021;1;11;1;22;9;9;9;9;1027
23138;62;1;2021;1;11;1;23;9;9;9;9;1027
23138;62;1;2021;1;11;1;24;9;9;9;9;1027
23151;17;1;2021;6;11;3;1;1;3;2;6;660
23151;17;1;2021;6;11;3;2;1;2;1;6;660
23151;17;1;2021;6;11;3;3;1;3;2;6;660
23151;17;1;2021;6;11;3;4;6; ; ; ;660
23151;17;1;2021;6;11;3;5;1;3;2;6;660
23151;17;1;2021;6;11;3;6;1;3;2;6;660
23151;17;1;2021;6;11;3;7;1;3;2;6;660
23151;17;1;2021;6;11;3;8;6; ; ; ;660
23151;17;1;2021;6;11;3;9;6; ; ; ;660
23151;17;1;2021;6;11;3;10;6; ; ; ;660
23151;17;1;2021;6;11;3;11;6; ; ; ;660
23151;17;1;2021;6;11;3;12;6; ; ; ;660
23151;17;1;2021;6;11;3;13;6; ; ; ;660
23151;17;1;2021;6;11;3;14;6; ; ; ;660
23151;17;1;2021;6;11;3;15;1;3;2;6;660
23151;17;1;2021;6;11;3;16;1;3;2;6;660
23151;17;1;2021;6;11;3;17;1;3;2;6;660
23151;17;1;2021;6;11;3;18;1;3;2;6;660
23151;17;1;2021;6;11;3;19;1;3;2;6;660
23151;17;1;2021;6;11;3;20;6; ; ; ;660
23151;17;1;2021;6;11;3;21;6; ; ; ;660
23151;17;1;2021;6;11;3;22;6; ; ; ;660
23151;17;1;2021;6;11;3;23;6; ; ; ;660
23151;17;1;2021;6;11;3;24;6; ; ; ;660
23151;39;1;2021;6;11;3;1;6; ; ; ;874
23151;39;1;2021;6;11;3;2;6; ; ; ;874
23151;39;1;2021;6;11;3;3;1;2;2;6;874
23151;39;1;2021;6;11;3;4;6; ; ; ;874
23151;39;1;2021;6;11;3;5;1;2;1;6;874
23151;39;1;2021;6;11;3;6;6; ; ; ;874
23151;39;1;2021;6;11;3;7;6; ; ; ;874
23151;39;1;2021;6;11;3;8;6; ; ; ;874
23151;39;1;2021;6;11;3;9;6; ; ; ;874
23151;39;1;2021;6;11;3;10;6; ; ; ;874
23151;39;1;2021;6;11;3;11;6; ; ; ;874
23151;39;1;2021;6;11;3;12;6; ; ; ;874
23151;39;1;2021;6;11;3;13;6; ; ; ;874
23151;39;1;2021;6;11;3;14;6; ; ; ;874
23151;39;1;2021;6;11;3;15;6; ; ; ;874
23151;39;1;2021;6;11;3;16;6; ; ; ;874
23151;39;1;2021;6;11;3;17;6; ; ; ;874
23151;39;1;2021;6;11;3;18;6; ; ; ;874
23151;39;1;2021;6;11;3;19;6; ; ; ;874
23151;39;1;2021;6;11;3;20;6; ; ; ;874
23151;39;1;2021;6;11;3;21;6; ; ; ;874
23151;39;1;2021;6;11;3;22;6; ; ; ;874
23151;39;1;2021;6;11;3;23;6; ; ; ;874
23151;39;1;2021;6;11;3;24;6; ; ; ;874
23226;43;1;2021;1;11;1;1;1;2;2;6;1021
23226;43;1;2021;1;11;1;2;6; ; ; ;1021
23226;43;1;2021;1;11;1;3;1;2;2;6;1021
23226;43;1;2021;1;11;1;4;1;2;2;6;1021
23226;43;1;2021;1;11;1;5;1;3;2;6;1021
23226;43;1;2021;1;11;1;6;1;3;2;6;1021
23226;43;1;2021;1;11;1;7;1;3;2;6;1021
23226;43;1;2021;1;11;1;8;6; ; ; ;1021
23226;43;1;2021;1;11;1;9;1;3;3;6;1021
23226;43;1;2021;1;11;1;10;6; ; ; ;1021
23226;43;1;2021;1;11;1;11;6; ; ; ;1021
23226;43;1;2021;1;11;1;12;6; ; ; ;1021
23226;43;1;2021;1;11;1;13;1;2;2;6;1021
23226;43;1;2021;1;11;1;14;6; ; ; ;1021
23226;43;1;2021;1;11;1;15;1;3;2;6;1021
23226;43;1;2021;1;11;1;16;1;2;2;6;1021
