UPM;NVIVI;NHOGA;ANIO;AREA;DPTOV;ESTGEO;L1007;P1007;P1008;P1009;P1010;FEX_MUJER
15770;3;1;2021;1;10;2;21;6; ; ; ;407
15770;3;1;2021;1;10;2;22;6; ; ; ;407
15770;3;1;2021;1;10;2;23;6; ; ; ;407
15770;3;1;2021;1;10;2;24;6; ; ; ;407
15770;4;1;2021;1;10;2;1;6; ; ; ;595
15770;4;1;2021;1;10;2;2;6; ; ; ;595
15770;4;1;2021;1;10;2;3;6; ; ; ;595
15770;4;1;2021;1;10;2;4;6; ; ; ;595
15770;4;1;2021;1;10;2;5;6; ; ; ;595
15770;4;1;2021;1;10;2;6;6; ; ; ;595
15770;4;1;2021;1;10;2;7;6; ; ; ;595
15770;4;1;2021;1;10;2;8;6; ; ; ;595
15770;4;1;2021;1;10;2;9;6; ; ; ;595
15770;4;1;2021;1;10;2;11;6; ; ; ;595
15770;4;1;2021;1;10;2;12;6; ; ; ;595
15770;4;1;2021;1;10;2;13;6; ; ; ;595
15770;4;1;2021;1;10;2;14;6; ; ; ;595
15770;4;1;2021;1;10;2;15;6; ; ; ;595
15770;4;1;2021;1;10;2;16;6; ; ; ;595
15770;4;1;2021;1;10;2;17;6; ; ; ;595
15770;4;1;2021;1;10;2;18;6; ; ; ;595
15770;4;1;2021;1;10;2;19;6; ; ; ;595
15770;4;1;2021;1;10;2;20;6; ; ; ;595
15770;4;1;2021;1;10;2;21;6; ; ; ;595
15770;4;1;2021;1;10;2;22;6; ; ; ;595
15770;4;1;2021;1;10;2;23;6; ; ; ;595
15770;4;1;2021;1;10;2;24;6; ; ; ;595
15770;17;1;2021;1;10;2;1;6; ; ; ;359
15770;17;1;2021;1;10;2;2;6; ; ; ;359
15770;17;1;2021;1;10;2;3;6; ; ; ;359
15770;17;1;2021;1;10;2;4;6; ; ; ;359
15770;17;1;2021;1;10;2;5;6; ; ; ;359
15770;17;1;2021;1;10;2;6;6; ; ; ;359
15770;17;1;2021;1;10;2;7;6; ; ; ;359
15770;17;1;2021;1;10;2;8;6; ; ; ;359
15770;17;1;2021;1;10;2;9;6; ; ; ;359
15770;17;1;2021;1;10;2;11;6; ; ; ;359
15770;17;1;2021;1;10;2;12;6; ; ; ;359
15770;17;1;2021;1;10;2;13;6; ; ; ;359
15770;17;1;2021;1;10;2;14;6; ; ; ;359
15770;17;1;2021;1;10;2;15;6; ; ; ;359
15770;17;1;2021;1;10;2;16;6; ; ; ;359
15770;17;1;2021;1;10;2;17;6; ; ; ;359
15770;17;1;2021;1;10;2;18;6; ; ; ;359
15770;17;1;2021;1;10;2;19;6; ; ; ;359
15770;17;1;2021;1;10;2;20;6; ; ; ;359
15770;17;1;2021;1;10;2;21;6; ; ; ;359
15770;17;1;2021;1;10;2;22;6; ; ; ;359
15770;17;1;2021;1;10;2;23;6; ; ; ;359
15770;17;1;2021;1;10;2;24;6; ; ; ;359
15770;29;1;2021;1;10;2;1;6; ; ; ;381
15770;29;1;2021;1;10;2;2;6; ; ; ;381
15770;29;1;2021;1;10;2;3;1;3;3;1;381
15770;29;1;2021;1;10;2;4;1;3;3;1;381
15770;29;1;2021;1;10;2;5;1;2;2;1;381
15770;29;1;2021;1;10;2;6;1;3;2;1;381
15770;29;1;2021;1;10;2;7;1;3;2;1;381
15770;29;1;2021;1;10;2;8;6; ; ; ;381
15770;29;1;2021;1;10;2;9;1;3;2;1;381
15770;29;1;2021;1;10;2;11;1;3;3;1;381
15770;29;1;2021;1;10;2;12;6; ; ; ;381
15770;29;1;2021;1;10;2;13;6; ; ; ;381
15770;29;1;2021;1;10;2;14;1;3;3;1;381
15770;29;1;2021;1;10;2;15;1;1;2;1;381
15770;29;1;2021;1;10;2;16;6; ; ; ;381
15770;29;1;2021;1;10;2;17;6; ; ; ;381
15770;29;1;2021;1;10;2;18;6; ; ; ;381
15770;29;1;2021;1;10;2;19;6; ; ; ;381
15770;29;1;2021;1;10;2;20;6; ; ; ;381
15770;29;1;2021;1;10;2;21;6; ; ; ;381
15770;29;1;2021;1;10;2;22;1;3;3;1;381
15770;29;1;2021;1;10;2;23;1;3;3;1;381
15770;29;1;2021;1;10;2;24;6; ; ; ;381
15770;33;1;2021;1;10;2;1;6; ; ; ;359
15770;33;1;2021;1;10;2;2;6; ; ; ;359
15770;33;1;2021;1;10;2;3;6; ; ; ;359
15770;33;1;2021;1;10;2;4;6; ; ; ;359
15770;33;1;2021;1;10;2;5;6; ; ; ;359
15770;33;1;2021;1;10;2;6;6; ; ; ;359
15770;33;1;2021;1;10;2;7;6; ; ; ;359
15770;33;1;2021;1;10;2;8;6; ; ; ;359
15770;33;1;2021;1;10;2;9;6; ; ; ;359
15770;33;1;2021;1;10;2;11;6; ; ; ;359
15770;33;1;2021;1;10;2;12;6; ; ; ;359
15770;33;1;2021;1;10;2;13;6; ; ; ;359
15770;33;1;2021;1;10;2;14;6; ; ; ;359
15770;33;1;2021;1;10;2;15;6; ; ; ;359
15770;33;1;2021;1;10;2;16;6; ; ; ;359
15770;33;1;2021;1;10;2;17;6; ; ; ;359
15770;33;1;2021;1;10;2;18;6; ; ; ;359
15770;33;1;2021;1;10;2;19;6; ; ; ;359
15770;33;1;2021;1;10;2;20;6; ; ; ;359
15770;33;1;2021;1;10;2;21;6; ; ; ;359
15770;33;1;2021;1;10;2;22;6; ; ; ;359
15770;33;1;2021;1;10;2;23;6; ; ; ;359
15770;33;1;2021;1;10;2;24;6; ; ; ;359
15770;36;1;2021;1;10;2;1;1;1;1;6;381
15770;36;1;2021;1;10;2;2;6; ; ; ;381
15770;36;1;2021;1;10;2;3;6; ; ; ;381
15770;36;1;2021;1;10;2;4;6; ; ; ;381
15770;36;1;2021;1;10;2;5;6; ; ; ;381
15770;36;1;2021;1;10;2;6;6; ; ; ;381
15770;36;1;2021;1;10;2;7;6; ; ; ;381
15770;36;1;2021;1;10;2;8;6; ; ; ;381
15770;36;1;2021;1;10;2;9;6; ; ; ;381
15770;36;1;2021;1;10;2;11;6; ; ; ;381
15770;36;1;2021;1;10;2;12;6; ; ; ;381
15770;36;1;2021;1;10;2;13;6; ; ; ;381
15770;36;1;2021;1;10;2;14;6; ; ; ;381
15770;36;1;2021;1;10;2;15;6; ; ; ;381
15770;36;1;2021;1;10;2;16;6; ; ; ;381
15770;36;1;2021;1;10;2;17;6; ; ; ;381
15770;36;1;2021;1;10;2;18;6; ; ; ;381
15770;36;1;2021;1;10;2;19;6; ; ; ;381
15770;36;1;2021;1;10;2;20;6; ; ; ;381
15770;36;1;2021;1;10;2;21;6; ; ; ;381
15770;36;1;2021;1;10;2;22;6; ; ; ;381
15770;36;1;2021;1;10;2;23;6; ; ; ;381
15770;36;1;2021;1;10;2;24;6; ; ; ;381
15770;37;1;2021;1;10;2;1;6; ; ; ;407
15770;37;1;2021;1;10;2;2;6; ; ; ;407
15770;37;1;2021;1;10;2;3;6; ; ; ;407
15770;37;1;2021;1;10;2;4;1;1;1;6;407
15770;37;1;2021;1;10;2;5;6; ; ; ;407
15770;37;1;2021;1;10;2;6;6; ; ; ;407
15770;37;1;2021;1;10;2;7;6; ; ; ;407
15770;37;1;2021;1;10;2;8;6; ; ; ;407
15770;37;1;2021;1;10;2;9;6; ; ; ;407
15770;37;1;2021;1;10;2;11;6; ; ; ;407
15770;37;1;2021;1;10;2;12;6; ; ; ;407
15770;37;1;2021;1;10;2;13;6; ; ; ;407
15770;37;1;2021;1;10;2;14;6; ; ; ;407
15770;37;1;2021;1;10;2;15;6; ; ; ;407
15770;37;1;2021;1;10;2;16;6; ; ; ;407
15770;37;1;2021;1;10;2;17;6; ; ; ;407
15770;37;1;2021;1;10;2;18;6; ; ; ;407
15770;37;1;2021;1;10;2;19;6; ; ; ;407
15770;37;1;2021;1;10;2;20;6; ; ; ;407
15770;37;1;2021;1;10;2;21;6; ; ; ;407
15770;37;1;2021;1;10;2;22;6; ; ; ;407
15770;37;1;2021;1;10;2;23;6; ; ; ;407
15770;37;1;2021;1;10;2;24;6; ; ; ;407
15781;3;1;2021;1;10;2;1;6; ; ; ;395
15781;3;1;2021;1;10;2;2;6; ; ; ;395
15781;3;1;2021;1;10;2;3;6; ; ; ;395
15781;3;1;2021;1;10;2;4;6; ; ; ;395
15781;3;1;2021;1;10;2;5;6; ; ; ;395
15781;3;1;2021;1;10;2;6;6; ; ; ;395
15781;3;1;2021;1;10;2;7;6; ; ; ;395
15781;3;1;2021;1;10;2;8;6; ; ; ;395
15781;3;1;2021;1;10;2;9;6; ; ; ;395
15781;3;1;2021;1;10;2;11;6; ; ; ;395
15781;3;1;2021;1;10;2;12;6; ; ; ;395
15781;3;1;2021;1;10;2;13;6; ; ; ;395
15781;3;1;2021;1;10;2;14;6; ; ; ;395
15781;3;1;2021;1;10;2;15;6; ; ; ;395
15781;3;1;2021;1;10;2;16;6; ; ; ;395
15781;3;1;2021;1;10;2;17;6; ; ; ;395
15781;3;1;2021;1;10;2;18;6; ; ; ;395
15781;3;1;2021;1;10;2;19;6; ; ; ;395
15781;3;1;2021;1;10;2;20;6; ; ; ;395
15781;3;1;2021;1;10;2;21;6; ; ; ;395
15781;3;1;2021;1;10;2;22;6; ; ; ;395
15781;3;1;2021;1;10;2;23;6; ; ; ;395
15781;3;1;2021;1;10;2;24;6; ; ; ;395
15781;14;1;2021;1;10;2;1;6; ; ; ;371
15781;14;1;2021;1;10;2;2;6; ; ; ;371
15781;14;1;2021;1;10;2;3;6; ; ; ;371
15781;14;1;2021;1;10;2;4;6; ; ; ;371
15781;14;1;2021;1;10;2;5;6; ; ; ;371
15781;14;1;2021;1;10;2;6;6; ; ; ;371
15781;14;1;2021;1;10;2;7;6; ; ; ;371
15781;14;1;2021;1;10;2;8;6; ; ; ;371
15781;14;1;2021;1;10;2;9;6; ; ; ;371
15781;14;1;2021;1;10;2;11;6; ; ; ;371
15781;14;1;2021;1;10;2;12;6; ; ; ;371
15781;14;1;2021;1;10;2;13;6; ; ; ;371
15781;14;1;2021;1;10;2;14;6; ; ; ;371
15781;14;1;2021;1;10;2;15;6; ; ; ;371
15781;14;1;2021;1;10;2;16;6; ; ; ;371
15781;14;1;2021;1;10;2;17;6; ; ; ;371
15781;14;1;2021;1;10;2;18;6; ; ; ;371
15781;14;1;2021;1;10;2;19;6; ; ; ;371
15781;14;1;2021;1;10;2;20;6; ; ; ;371
15781;14;1;2021;1;10;2;21;6; ; ; ;371
15781;14;1;2021;1;10;2;22;6; ; ; ;371
15781;14;1;2021;1;10;2;23;6; ; ; ;371
15781;14;1;2021;1;10;2;24;6; ; ; ;371
15781;20;1;2021;1;10;2;1;6; ; ; ;873
15781;20;1;2021;1;10;2;2;6; ; ; ;873
15781;20;1;2021;1;10;2;3;6; ; ; ;873
15781;20;1;2021;1;10;2;4;6; ; ; ;873
15781;20;1;2021;1;10;2;5;6; ; ; ;873
15781;20;1;2021;1;10;2;6;1;2;1;1;873
15781;20;1;2021;1;10;2;7;6; ; ; ;873
15781;20;1;2021;1;10;2;8;6; ; ; ;873
15781;20;1;2021;1;10;2;9;6; ; ; ;873
15781;20;1;2021;1;10;2;11;6; ; ; ;873
15781;20;1;2021;1;10;2;12;6; ; ; ;873
15781;20;1;2021;1;10;2;13;6; ; ; ;873
15781;20;1;2021;1;10;2;14;6; ; ; ;873
15781;20;1;2021;1;10;2;15;6; ; ; ;873
15781;20;1;2021;1;10;2;16;6; ; ; ;873
15781;20;1;2021;1;10;2;17;6; ; ; ;873
15781;20;1;2021;1;10;2;18;6; ; ; ;873
15781;20;1;2021;1;10;2;19;6; ; ; ;873
15781;20;1;2021;1;10;2;20;6; ; ; ;873
15781;20;1;2021;1;10;2;21;6; ; ; ;873
15781;20;1;2021;1;10;2;22;6; ; ; ;873
15781;20;1;2021;1;10;2;23;6; ; ; ;873
15781;20;1;2021;1;10;2;24;6; ; ; ;873
15781;23;1;2021;1;10;2;1;1;3;1;6;371
15781;23;1;2021;1;10;2;2;1;3;2;6;371
15781;23;1;2021;1;10;2;3;6; ; ; ;371
15781;23;1;2021;1;10;2;4;6; ; ; ;371
15781;23;1;2021;1;10;2;5;6; ; ; ;371
15781;23;1;2021;1;10;2;6;6; ; ; ;371
15781;23;1;2021;1;10;2;7;6; ; ; ;371
15781;23;1;2021;1;10;2;8;6; ; ; ;371
15781;23;1;2021;1;10;2;9;6; ; ; ;371
15781;23;1;2021;1;10;2;11;6; ; ; ;371
15781;23;1;2021;1;10;2;12;6; ; ; ;371
15781;23;1;2021;1;10;2;13;6; ; ; ;371
15781;23;1;2021;1;10;2;14;6; ; ; ;371
15781;23;1;2021;1;10;2;15;6; ; ; ;371
15781;23;1;2021;1;10;2;16;1;1;2;6;371
15781;23;1;2021;1;10;2;17;1;1;2;6;371
15781;23;1;2021;1;10;2;18;6; ; ; ;371
15781;23;1;2021;1;10;2;19;6; ; ; ;371
15781;23;1;2021;1;10;2;20;6; ; ; ;371
15781;23;1;2021;1;10;2;21;6; ; ; ;371
15781;23;1;2021;1;10;2;22;6; ; ; ;371
15781;23;1;2021;1;10;2;23;6; ; ; ;371
15781;23;1;2021;1;10;2;24;6; ; ; ;371
15781;25;1;2021;1;10;2;1;6; ; ; ;362
15781;25;1;2021;1;10;2;2;6; ; ; ;362
15781;25;1;2021;1;10;2;3;6; ; ; ;362
15781;25;1;2021;1;10;2;4;6; ; ; ;362
15781;25;1;2021;1;10;2;5;6; ; ; ;362
15781;25;1;2021;1;10;2;6;6; ; ; ;362
15781;25;1;2021;1;10;2;7;6; ; ; ;362
15781;25;1;2021;1;10;2;8;6; ; ; ;362
15781;25;1;2021;1;10;2;9;6; ; ; ;362
15781;25;1;2021;1;10;2;11;6; ; ; ;362
15781;25;1;2021;1;10;2;12;6; ; ; ;362
15781;25;1;2021;1;10;2;13;6; ; ; ;362
15781;25;1;2021;1;10;2;14;6; ; ; ;362
15781;25;1;2021;1;10;2;15;6; ; ; ;362
15781;25;1;2021;1;10;2;16;6; ; ; ;362
15781;25;1;2021;1;10;2;17;6; ; ; ;362
15781;25;1;2021;1;10;2;18;6; ; ; ;362
15781;25;1;2021;1;10;2;19;6; ; ; ;362
15781;25;1;2021;1;10;2;20;6; ; ; ;362
15781;25;1;2021;1;10;2;21;6; ; ; ;362
15781;25;1;2021;1;10;2;22;6; ; ; ;362
15781;25;1;2021;1;10;2;23;6; ; ; ;362
15781;25;1;2021;1;10;2;24;6; ; ; ;362
15781;28;1;2021;1;10;2;1;6; ; ; ;436
15781;28;1;2021;1;10;2;2;6; ; ; ;436
15781;28;1;2021;1;10;2;3;6; ; ; ;436
15781;28;1;2021;1;10;2;4;6; ; ; ;436
15781;28;1;2021;1;10;2;5;6; ; ; ;436
15781;28;1;2021;1;10;2;6;6; ; ; ;436
15781;28;1;2021;1;10;2;7;6; ; ; ;436
15781;28;1;2021;1;10;2;8;6; ; ; ;436
15781;28;1;2021;1;10;2;9;6; ; ; ;436
15781;28;1;2021;1;10;2;11;6; ; ; ;436
15781;28;1;2021;1;10;2;12;6; ; ; ;436
15781;28;1;2021;1;10;2;13;6; ; ; ;436
15781;28;1;2021;1;10;2;14;6; ; ; ;436
15781;28;1;2021;1;10;2;15;6; ; ; ;436
15781;28;1;2021;1;10;2;16;6; ; ; ;436
15781;28;1;2021;1;10;2;17;6; ; ; ;436
15781;28;1;2021;1;10;2;18;6; ; ; ;436
15781;28;1;2021;1;10;2;19;6; ; ; ;436
15781;28;1;2021;1;10;2;20;6; ; ; ;436
15781;28;1;2021;1;10;2;21;6; ; ; ;436
15781;28;1;2021;1;10;2;22;6; ; ; ;436
15781;28;1;2021;1;10;2;23;6; ; ; ;436
15781;28;1;2021;1;10;2;24;6; ; ; ;436
15781;29;1;2021;1;10;2;1;6; ; ; ;395
15781;29;1;2021;1;10;2;2;6; ; ; ;395
15781;29;1;2021;1;10;2;3;6; ; ; ;395
15781;29;1;2021;1;10;2;4;6; ; ; ;395
15781;29;1;2021;1;10;2;5;6; ; ; ;395
15781;29;1;2021;1;10;2;6;6; ; ; ;395
15781;29;1;2021;1;10;2;7;6; ; ; ;395
15781;29;1;2021;1;10;2;8;6; ; ; ;395
15781;29;1;2021;1;10;2;9;6; ; ; ;395
15781;29;1;2021;1;10;2;11;6; ; ; ;395
15781;29;1;2021;1;10;2;12;6; ; ; ;395
15781;29;1;2021;1;10;2;13;6; ; ; ;395
15781;29;1;2021;1;10;2;14;6; ; ; ;395
15781;29;1;2021;1;10;2;15;6; ; ; ;395
15781;29;1;2021;1;10;2;16;6; ; ; ;395
15781;29;1;2021;1;10;2;17;6; ; ; ;395
15781;29;1;2021;1;10;2;18;6; ; ; ;395
15781;29;1;2021;1;10;2;19;6; ; ; ;395
15781;29;1;2021;1;10;2;20;6; ; ; ;395
15781;29;1;2021;1;10;2;21;6; ; ; ;395
15781;29;1;2021;1;10;2;22;6; ; ; ;395
15781;29;1;2021;1;10;2;23;6; ; ; ;395
15781;29;1;2021;1;10;2;24;6; ; ; ;395
15781;30;1;2021;1;10;2;1;6; ; ; ;306
15781;30;1;2021;1;10;2;2;6; ; ; ;306
15781;30;1;2021;1;10;2;3;6; ; ; ;306
15781;30;1;2021;1;10;2;4;6; ; ; ;306
15781;30;1;2021;1;10;2;5;6; ; ; ;306
15781;30;1;2021;1;10;2;6;6; ; ; ;306
15781;30;1;2021;1;10;2;7;6; ; ; ;306
15781;30;1;2021;1;10;2;8;6; ; ; ;306
15781;30;1;2021;1;10;2;9;6; ; ; ;306
15781;30;1;2021;1;10;2;11;6; ; ; ;306
15781;30;1;2021;1;10;2;12;6; ; ; ;306
15781;30;1;2021;1;10;2;13;6; ; ; ;306
15781;30;1;2021;1;10;2;14;6; ; ; ;306
15781;30;1;2021;1;10;2;15;6; ; ; ;306
15781;30;1;2021;1;10;2;16;6; ; ; ;306
15781;30;1;2021;1;10;2;17;6; ; ; ;306
15781;30;1;2021;1;10;2;18;6; ; ; ;306
15781;30;1;2021;1;10;2;19;6; ; ; ;306
15781;30;1;2021;1;10;2;20;6; ; ; ;306
15781;30;1;2021;1;10;2;21;6; ; ; ;306
15781;30;1;2021;1;10;2;22;6; ; ; ;306
15781;30;1;2021;1;10;2;23;6; ; ; ;306
15781;30;1;2021;1;10;2;24;6; ; ; ;306
15781;36;1;2021;1;10;2;1;6; ; ; ;781
15781;36;1;2021;1;10;2;2;6; ; ; ;781
15781;36;1;2021;1;10;2;3;6; ; ; ;781
15781;36;1;2021;1;10;2;4;6; ; ; ;781
15781;36;1;2021;1;10;2;5;6; ; ; ;781
15781;36;1;2021;1;10;2;6;6; ; ; ;781
15781;36;1;2021;1;10;2;7;6; ; ; ;781
15781;36;1;2021;1;10;2;8;6; ; ; ;781
15781;36;1;2021;1;10;2;9;6; ; ; ;781
15781;36;1;2021;1;10;2;11;6; ; ; ;781
15781;36;1;2021;1;10;2;12;6; ; ; ;781
15781;36;1;2021;1;10;2;13;6; ; ; ;781
15781;36;1;2021;1;10;2;14;6; ; ; ;781
15781;36;1;2021;1;10;2;15;6; ; ; ;781
15781;36;1;2021;1;10;2;16;6; ; ; ;781
15781;36;1;2021;1;10;2;17;6; ; ; ;781
15781;36;1;2021;1;10;2;18;6; ; ; ;781
15781;36;1;2021;1;10;2;19;6; ; ; ;781
15781;36;1;2021;1;10;2;20;6; ; ; ;781
15781;36;1;2021;1;10;2;21;6; ; ; ;781
15781;36;1;2021;1;10;2;22;6; ; ; ;781
15781;36;1;2021;1;10;2;23;6; ; ; ;781
15781;36;1;2021;1;10;2;24;6; ; ; ;781
15781;42;1;2021;1;10;2;1;6; ; ; ;816
15781;42;1;2021;1;10;2;2;6; ; ; ;816
15781;42;1;2021;1;10;2;3;6; ; ; ;816
15781;42;1;2021;1;10;2;4;6; ; ; ;816
15781;42;1;2021;1;10;2;5;6; ; ; ;816
15781;42;1;2021;1;10;2;6;6; ; ; ;816
15781;42;1;2021;1;10;2;7;6; ; ; ;816
15781;42;1;2021;1;10;2;8;6; ; ; ;816
15781;42;1;2021;1;10;2;9;6; ; ; ;816
15781;42;1;2021;1;10;2;11;6; ; ; ;816
15781;42;1;2021;1;10;2;12;6; ; ; ;816
15781;42;1;2021;1;10;2;13;6; ; ; ;816
15781;42;1;2021;1;10;2;14;6; ; ; ;816
15781;42;1;2021;1;10;2;15;6; ; ; ;816
15781;42;1;2021;1;10;2;16;6; ; ; ;816
15781;42;1;2021;1;10;2;17;6; ; ; ;816
15781;42;1;2021;1;10;2;18;6; ; ; ;816
15781;42;1;2021;1;10;2;19;6; ; ; ;816
15781;42;1;2021;1;10;2;20;6; ; ; ;816
15781;42;1;2021;1;10;2;21;6; ; ; ;816
15781;42;1;2021;1;10;2;22;6; ; ; ;816
15781;42;1;2021;1;10;2;23;6; ; ; ;816
15781;42;1;2021;1;10;2;24;6; ; ; ;816
15835;1;1;2021;1;10;2;1;6; ; ; ;452
15835;1;1;2021;1;10;2;2;6; ; ; ;452
15835;1;1;2021;1;10;2;3;1;2;1;1;452
15835;1;1;2021;1;10;2;4;6; ; ; ;452
15835;1;1;2021;1;10;2;5;6; ; ; ;452
15835;1;1;2021;1;10;2;6;6; ; ; ;452
15835;1;1;2021;1;10;2;7;6; ; ; ;452
15835;1;1;2021;1;10;2;8;6; ; ; ;452
15835;1;1;2021;1;10;2;9;6; ; ; ;452
15835;1;1;2021;1;10;2;11;6; ; ; ;452
15835;1;1;2021;1;10;2;12;6; ; ; ;452
15835;1;1;2021;1;10;2;13;6; ; ; ;452
15835;1;1;2021;1;10;2;14;6; ; ; ;452
15835;1;1;2021;1;10;2;15;6; ; ; ;452
15835;1;1;2021;1;10;2;16;6; ; ; ;452
15835;1;1;2021;1;10;2;17;6; ; ; ;452
15835;1;1;2021;1;10;2;18;6; ; ; ;452
15835;1;1;2021;1;10;2;19;6; ; ; ;452
15835;1;1;2021;1;10;2;20;6; ; ; ;452
15835;1;1;2021;1;10;2;21;6; ; ; ;452
15835;1;1;2021;1;10;2;22;6; ; ; ;452
15835;1;1;2021;1;10;2;23;6; ; ; ;452
15835;1;1;2021;1;10;2;24;6; ; ; ;452
15835;8;1;2021;1;10;2;1;6; ; ; ;438
15835;8;1;2021;1;10;2;2;6; ; ; ;438
15835;8;1;2021;1;10;2;3;6; ; ; ;438
15835;8;1;2021;1;10;2;4;6; ; ; ;438
15835;8;1;2021;1;10;2;5;6; ; ; ;438
15835;8;1;2021;1;10;2;6;6; ; ; ;438
15835;8;1;2021;1;10;2;7;6; ; ; ;438
15835;8;1;2021;1;10;2;8;6; ; ; ;438
15835;8;1;2021;1;10;2;9;6; ; ; ;438
15835;8;1;2021;1;10;2;11;6; ; ; ;438
15835;8;1;2021;1;10;2;12;6; ; ; ;438
15835;8;1;2021;1;10;2;13;6; ; ; ;438
15835;8;1;2021;1;10;2;14;6; ; ; ;438
15835;8;1;2021;1;10;2;15;6; ; ; ;438
15835;8;1;2021;1;10;2;16;6; ; ; ;438
15835;8;1;2021;1;10;2;17;6; ; ; ;438
15835;8;1;2021;1;10;2;18;6; ; ; ;438
15835;8;1;2021;1;10;2;19;6; ; ; ;438
15835;8;1;2021;1;10;2;20;6; ; ; ;438
15835;8;1;2021;1;10;2;21;6; ; ; ;438
15835;8;1;2021;1;10;2;22;6; ; ; ;438
15835;8;1;2021;1;10;2;23;6; ; ; ;438
15835;8;1;2021;1;10;2;24;6; ; ; ;438
15835;14;1;2021;1;10;2;1;6; ; ; ;802
15835;14;1;2021;1;10;2;2;6; ; ; ;802
15835;14;1;2021;1;10;2;3;6; ; ; ;802
15835;14;1;2021;1;10;2;4;6; ; ; ;802
15835;14;1;2021;1;10;2;5;6; ; ; ;802
15835;14;1;2021;1;10;2;6;6; ; ; ;802
15835;14;1;2021;1;10;2;7;6; ; ; ;802
15835;14;1;2021;1;10;2;8;6; ; ; ;802
15835;14;1;2021;1;10;2;9;6; ; ; ;802
15835;14;1;2021;1;10;2;11;6; ; ; ;802
15835;14;1;2021;1;10;2;12;6; ; ; ;802
15835;14;1;2021;1;10;2;13;6; ; ; ;802
15835;14;1;2021;1;10;2;14;6; ; ; ;802
15835;14;1;2021;1;10;2;15;6; ; ; ;802
15835;14;1;2021;1;10;2;16;6; ; ; ;802
15835;14;1;2021;1;10;2;17;6; ; ; ;802
15835;14;1;2021;1;10;2;18;6; ; ; ;802
15835;14;1;2021;1;10;2;19;6; ; ; ;802
15835;14;1;2021;1;10;2;20;6; ; ; ;802
15835;14;1;2021;1;10;2;21;6; ; ; ;802
15835;14;1;2021;1;10;2;22;6; ; ; ;802
15835;14;1;2021;1;10;2;23;6; ; ; ;802
15835;14;1;2021;1;10;2;24;6; ; ; ;802
15835;16;1;2021;1;10;2;1;6; ; ; ;1356
15835;16;1;2021;1;10;2;2;6; ; ; ;1356
15835;16;1;2021;1;10;2;3;6; ; ; ;1356
15835;16;1;2021;1;10;2;4;6; ; ; ;1356
15835;16;1;2021;1;10;2;5;6; ; ; ;1356
15835;16;1;2021;1;10;2;6;6; ; ; ;1356
15835;16;1;2021;1;10;2;7;6; ; ; ;1356
15835;16;1;2021;1;10;2;8;6; ; ; ;1356
15835;16;1;2021;1;10;2;9;6; ; ; ;1356
15835;16;1;2021;1;10;2;11;6; ; ; ;1356
15835;16;1;2021;1;10;2;12;6; ; ; ;1356
15835;16;1;2021;1;10;2;13;6; ; ; ;1356
15835;16;1;2021;1;10;2;14;6; ; ; ;1356
15835;16;1;2021;1;10;2;15;6; ; ; ;1356
15835;16;1;2021;1;10;2;16;6; ; ; ;1356
15835;16;1;2021;1;10;2;17;6; ; ; ;1356
15835;16;1;2021;1;10;2;18;6; ; ; ;1356
15835;16;1;2021;1;10;2;19;6; ; ; ;1356
15835;16;1;2021;1;10;2;20;6; ; ; ;1356
15835;16;1;2021;1;10;2;21;6; ; ; ;1356
15835;16;1;2021;1;10;2;22;6; ; ; ;1356
15835;16;1;2021;1;10;2;23;6; ; ; ;1356
15835;16;1;2021;1;10;2;24;6; ; ; ;1356
15835;28;1;2021;1;10;2;1;6; ; ; ;875
15835;28;1;2021;1;10;2;2;6; ; ; ;875
15835;28;1;2021;1;10;2;3;6; ; ; ;875
15835;28;1;2021;1;10;2;4;6; ; ; ;875
15835;28;1;2021;1;10;2;5;6; ; ; ;875
15835;28;1;2021;1;10;2;6;6; ; ; ;875
15835;28;1;2021;1;10;2;7;6; ; ; ;875
15835;28;1;2021;1;10;2;8;6; ; ; ;875
15835;28;1;2021;1;10;2;9;6; ; ; ;875
15835;28;1;2021;1;10;2;11;6; ; ; ;875
15835;28;1;2021;1;10;2;12;6; ; ; ;875
15835;28;1;2021;1;10;2;13;6; ; ; ;875
15835;28;1;2021;1;10;2;14;6; ; ; ;875
15835;28;1;2021;1;10;2;15;6; ; ; ;875
15835;28;1;2021;1;10;2;16;6; ; ; ;875
15835;28;1;2021;1;10;2;17;6; ; ; ;875
15835;28;1;2021;1;10;2;18;6; ; ; ;875
15835;28;1;2021;1;10;2;19;6; ; ; ;875
15835;28;1;2021;1;10;2;20;6; ; ; ;875
15835;28;1;2021;1;10;2;21;6; ; ; ;875
15835;28;1;2021;1;10;2;22;6; ; ; ;875
15835;28;1;2021;1;10;2;23;6; ; ; ;875
15835;28;1;2021;1;10;2;24;6; ; ; ;875
15974;7;1;2021;1;10;2;1;6; ; ; ;266
15974;7;1;2021;1;10;2;2;6; ; ; ;266
15974;7;1;2021;1;10;2;3;6; ; ; ;266
15974;7;1;2021;1;10;2;4;6; ; ; ;266
15974;7;1;2021;1;10;2;5;1;2;1;6;266
15974;7;1;2021;1;10;2;6;6; ; ; ;266
15974;7;1;2021;1;10;2;7;6; ; ; ;266
15974;7;1;2021;1;10;2;8;6; ; ; ;266
15974;7;1;2021;1;10;2;9;6; ; ; ;266
